group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
0.25 + 0.5,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0436,negligible
0.5 + 0,1 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0064,negligible
0.25 + auto,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0454,negligible
0.25 + auto,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0452,negligible
0.25 + auto,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0453,negligible
0.25 + auto,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0464,negligible
0.25 + auto,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0336,negligible
0.25 + auto,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0456,negligible
0.25 + auto,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0441,negligible
0.25 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0437,negligible
0.25 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0453,negligible
0.25 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0334,negligible
0.25 + auto,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0458,negligible
0.25 + auto,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0452,negligible
0.25 + 0.5,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0452,negligible
0.25 + auto,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0443,negligible
0.25 + auto,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0345,negligible
0.25 + auto,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0418,negligible
0.25 + auto,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0404,negligible
0.25 + auto,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0411,negligible
auto + 0.25,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0007,negligible
0.25 + auto,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0294,negligible
0.25 + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0453,negligible
0.25 + 0.5,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0451,negligible
0.25 + 0.5,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0452,negligible
0.25 + 0.5,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0463,negligible
0.25 + 0.5,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0335,negligible
0.25 + 0.5,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0455,negligible
0.25 + 0.5,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0439,negligible
0.25 + auto,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0454,negligible
0.25 + 0.25,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0284,negligible
0.25 + 0.25,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0017,negligible
0.25 + 0.25,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0018,negligible
0.25 + 0.0625,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0558,negligible
0.25 + 0.0625,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0554,negligible
0.25 + 0.0625,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0541,negligible
0.25 + 0.0625,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0551,negligible
0.25 + 0.0625,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0446,negligible
0.25 + 0.0625,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0519,negligible
0.25 + 0.0625,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0505,negligible
0.25 + 0.0625,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0513,negligible
0.25 + 0.0625,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.052,negligible
0.25 + 0.0625,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0402,negligible
0.25 + 0.0625,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0098,negligible
0.25 + 0.0625,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0099,negligible
0.25 + 0.0625,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0116,negligible
0.25 + 0.0625,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0435,negligible
0.25 + 0.0625,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0148,negligible
0.25 + 0,2 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0054,negligible
0.25 + 0,1 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0033,negligible
0.25 + 0,0.5 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0092,negligible
0 + auto,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0607,negligible
0 + auto,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0597,negligible
0 + auto,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0584,negligible
0 + auto,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0617,negligible
0 + auto,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0504,negligible
0 + auto,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0603,negligible
0 + auto,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0589,negligible
0 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0567,negligible
0 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0603,negligible
0 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.05,negligible
0.25 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0033,negligible
0.25 + 0.0625,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0549,negligible
0.25 + 0.0625,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0534,negligible
0.25 + 0.0625,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.054,negligible
0.25 + 0.125,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0413,negligible
0.25 + 0.125,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0409,negligible
0.25 + 0.125,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.041,negligible
0.25 + 0.125,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0417,negligible
0.25 + 0.125,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0294,negligible
0.25 + 0.125,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0415,negligible
0.25 + 0.125,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0398,negligible
0.25 + 0.125,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0394,negligible
0.25 + 0.125,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0408,negligible
0.25 + 0.125,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0292,negligible
0.25 + 0.125,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0415,negligible
0.25 + 0.125,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0411,negligible
0.25 + 0.125,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.04,negligible
0.25 + 0.125,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.041,negligible
0.25 + 0.125,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0302,negligible
0.25 + 0.125,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0375,negligible
0.25 + 0.125,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0363,negligible
0.25 + 0.125,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0368,negligible
0.25 + 0.125,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0375,negligible
0.25 + 0.125,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0253,negligible
0.25 + 0.125,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0048,negligible
0.25 + 0.125,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0048,negligible
0.25 + 0.125,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0031,negligible
0.25 + 0.0625,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0553,negligible
0.25 + 0.0625,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0551,negligible
0.25 + 0.0625,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.055,negligible
0.25 + 0.0625,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.056,negligible
0.25 + 0.0625,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0437,negligible
0.25 + 0.0625,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0556,negligible
0 + auto,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0601,negligible
auto + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0001,negligible
