group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
random + tomeklinks,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0666,negligible
random + nearmiss,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1178,negligible
random + random,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1228,negligible
random + random,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0523,negligible
fastml + tomeklinks,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1406,negligible
fastml + tomeklinks,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1089,negligible
fastml + tomeklinks,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1251,negligible
fastml + tomeklinks,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0202,negligible
fastml + tomeklinks,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.194,small
random + random,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1504,small
random + random,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1166,negligible
fastml + tomeklinks,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0389,negligible
random + nearmiss,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0343,negligible
random + nearmiss,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0958,negligible
fastml + tomeklinks,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1216,negligible
fastml + tomeklinks,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0099,negligible
fastml + tomeklinks,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0678,negligible
fastml + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1943,small
random + random,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1203,negligible
fastml + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0114,negligible
fastml + tomeklinks,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1096,negligible
random + random,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1195,negligible
random + tomeklinks,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0826,negligible
fastml + tomeklinks,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0724,negligible
fastml + random,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1493,small
gaussiancopula + instancehardness,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.187,small
gaussiancopula + instancehardness,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1828,small
random + tomeklinks,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0292,negligible
fastml + random,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0244,negligible
fastml + random,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.067,negligible
random + tomeklinks,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.002,negligible
random + condensednn,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1256,negligible
gaussiancopula + instancehardness,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0861,negligible
random + tomeklinks,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0808,negligible
gaussiancopula + instancehardness,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1085,negligible
fastml + random,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1549,small
fastml + random,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0358,negligible
fastml + random,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0893,negligible
random + tomeklinks,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1086,negligible
fastml + random,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1394,negligible
gaussiancopula + instancehardness,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1377,negligible
fastml + random,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0482,negligible
fastml + tomeklinks,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0513,negligible
random + tomeklinks,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0369,negligible
random + tomeklinks,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1608,small
fastml + tomeklinks,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1189,negligible
fastml + tomeklinks,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0321,negligible
gaussiancopula + instancehardness,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0472,negligible
random + tomeklinks,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0328,negligible
random + tomeklinks,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0852,negligible
fastml + tomeklinks,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1106,negligible
gaussiancopula + instancehardness,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1983,small
fastml + tomeklinks,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0978,negligible
fastml + tomeklinks,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0676,negligible
gaussiancopula + instancehardness,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0223,negligible
gaussiancopula + instancehardness,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1983,small
gaussiancopula + clustercentroid,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2124,small
gaussiancopula + clustercentroid,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1715,small
gaussiancopula + editednn,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0858,negligible
gaussiancopula + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1972,small
gaussiancopula + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0516,negligible
gaussiancopula + clustercentroid,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0908,negligible
gaussiancopula + clustercentroid,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1432,negligible
gaussiancopula + editednn,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2311,small
gaussiancopula + clustercentroid,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0781,negligible
gaussiancopula + condensednn,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0703,negligible
random + nearmiss,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1815,small
random + onesidedselection,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0184,negligible
random + onesidedselection,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1678,small
random + onesidedselection,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0026,negligible
random + onesidedselection,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0951,negligible
random + nearmiss,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.106,negligible
random + onesidedselection,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0944,negligible
gaussiancopula + editednn,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2119,small
gaussiancopula + condensednn,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1336,negligible
random + nearmiss,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1153,negligible
random + onesidedselection,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.096,negligible
random + nearmiss,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.166,small
random + nearmiss,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0695,negligible
random + onesidedselection,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0894,negligible
random + nearmiss,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1127,negligible
gaussiancopula + condensednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1218,negligible
random + onesidedselection,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0198,negligible
gaussiancopula + condensednn,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0685,negligible
gaussiancopula + condensednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0856,negligible
gaussiancopula + condensednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0683,negligible
random + onesidedselection,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1152,negligible
random + nearmiss,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0873,negligible
random + onesidedselection,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0671,negligible
gaussiancopula + clustercentroid,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.039,negligible
gaussiancopula + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.085,negligible
random + onesidedselection,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0384,negligible
gaussiancopula + clustercentroid,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0359,negligible
gaussiancopula + editednn,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1656,small
random + random,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1971,small
random + random,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1872,small
gaussiancopula + clustercentroid,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1305,negligible
gaussiancopula + editednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0985,negligible
gaussiancopula + clustercentroid,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0052,negligible
gaussiancopula + editednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0341,negligible
gaussiancopula + editednn,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1635,small
gaussiancopula + editednn,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.186,small
gaussiancopula + editednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0533,negligible
gaussiancopula + clustercentroid,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1798,small
gaussiancopula + clustercentroid,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0299,negligible
gaussiancopula + clustercentroid,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0942,negligible
random + onesidedselection,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0132,negligible
gaussiancopula + editednn,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0915,negligible
random + nearmiss,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0077,negligible
gaussiancopula + clustercentroid,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0417,negligible
gaussiancopula + clustercentroid,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0689,negligible
gaussiancopula + clustercentroid,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.012,negligible
random + random,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0955,negligible
random + onesidedselection,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0073,negligible
random + nearmiss,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.128,negligible
random + onesidedselection,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2002,small
gaussiancopula + clustercentroid,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1856,small
gaussiancopula + clustercentroid,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1656,small
gaussiancopula + clustercentroid,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.188,small
random + nearmiss,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1651,small
gaussiancopula + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0756,negligible
gaussiancopula + editednn,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1795,small
random + random,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0442,negligible
gaussiancopula + onesidedselection,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.154,small
fastml + random,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1162,negligible
fastml + random,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1537,small
fastml + onesidedselection,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1851,small
random + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0768,negligible
fastml + onesidedselection,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1492,small
gaussiancopula + nearmiss,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0493,negligible
gaussiancopula + nearmiss,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0433,negligible
gaussiancopula + nearmiss,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1444,negligible
random + instancehardness,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1549,small
random + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0186,negligible
fastml + onesidedselection,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2165,small
random + instancehardness,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0899,negligible
fastml + onesidedselection,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1936,small
fastml + onesidedselection,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0128,negligible
fastml + onesidedselection,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1886,small
random + instancehardness,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1024,negligible
smote + editednn,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1251,negligible
smote + editednn,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2102,small
fastml + onesidedselection,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.051,negligible
gaussiancopula + nearmiss,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0683,negligible
fastml + onesidedselection,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0642,negligible
smote + editednn,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1382,negligible
gaussiancopula + nearmiss,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2313,small
fastml + onesidedselection,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2144,small
fastml + onesidedselection,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0223,negligible
fastml + onesidedselection,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0952,negligible
gaussiancopula + nearmiss,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0639,negligible
fastml + onesidedselection,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0343,negligible
fastml + onesidedselection,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1704,small
gaussiancopula + nearmiss,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1568,small
gaussiancopula + nearmiss,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1401,negligible
fastml + onesidedselection,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1138,negligible
smote + editednn,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2116,small
gaussiancopula + nearmiss,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1581,small
random + instancehardness,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0028,negligible
fastml + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0078,negligible
fastml + nearmiss,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1528,small
fastml + nearmiss,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0882,negligible
smote + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0402,negligible
gaussiancopula + onesidedselection,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1711,small
gaussiancopula + onesidedselection,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0802,negligible
gaussiancopula + onesidedselection,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1243,negligible
fastml + nearmiss,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1124,negligible
fastml + nearmiss,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.03,negligible
smote + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0335,negligible
random + instancehardness,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0059,negligible
random + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1196,negligible
random + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.006,negligible
fastml + nearmiss,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1578,small
fastml + nearmiss,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0227,negligible
random + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0462,negligible
gaussiancopula + onesidedselection,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0872,negligible
random + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0426,negligible
gaussiancopula + onesidedselection,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0775,negligible
gaussiancopula + onesidedselection,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1642,small
gaussiancopula + onesidedselection,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0363,negligible
fastml + nearmiss,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1455,negligible
gaussiancopula + onesidedselection,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1458,negligible
smote + editednn,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1335,negligible
smote + editednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0633,negligible
smote + editednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0006,negligible
gaussiancopula + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0361,negligible
gaussiancopula + nearmiss,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1464,negligible
fastml + nearmiss,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0045,negligible
fastml + nearmiss,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0382,negligible
fastml + nearmiss,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1854,small
gaussiancopula + onesidedselection,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1275,negligible
gaussiancopula + instancehardness,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0327,negligible
fastml + onesidedselection,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1262,negligible
fastml + onesidedselection,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1625,small
smote + clustercentroid,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0881,negligible
fastml + random,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1526,small
fastml + random,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0467,negligible
fastml + random,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1186,negligible
fastml + random,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0082,negligible
gaussiancopula + instancehardness,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1351,negligible
smote + clustercentroid,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.121,negligible
gaussiancopula + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0079,negligible
smote + clustercentroid,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.112,negligible
fastml + random,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.167,small
fastml + random,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0503,negligible
fastml + random,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0758,negligible
fastml + random,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0445,negligible
smote + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0501,negligible
smote + condensednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0655,negligible
smote + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1763,small
gaussiancopula + instancehardness,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1394,negligible
gaussiancopula + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0886,negligible
gaussiancopula + instancehardness,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0115,negligible
gaussiancopula + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0739,negligible
gaussiancopula + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0182,negligible
smote + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0949,negligible
smote + clustercentroid,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1517,small
smote + clustercentroid,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1704,small
fastml + random,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0489,negligible
fastml + random,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.01,negligible
smote + clustercentroid,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1479,small
random + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0018,negligible
random + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1638,small
gaussiancopula + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0099,negligible
smote + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0988,negligible
fastml + onesidedselection,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1994,small
fastml + random,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0276,negligible
smote + condensednn,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2445,small
fastml + onesidedselection,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1519,small
gaussiancopula + nearmiss,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0305,negligible
gaussiancopula + nearmiss,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0546,negligible
fastml + onesidedselection,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0347,negligible
fastml + onesidedselection,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0472,negligible
fastml + onesidedselection,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.028,negligible
fastml + onesidedselection,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0566,negligible
gaussiancopula + nearmiss,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0664,negligible
smote + condensednn,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2143,small
