group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
auto + 0.25,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0765,negligible
0.25 + auto,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0368,negligible
0.25 + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0129,negligible
0.25 + 0.5,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0589,negligible
0.25 + 0.5,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0808,negligible
0.25 + 0.5,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0915,negligible
0.25 + 0.5,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.093,negligible
0.25 + 0.5,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0846,negligible
0.25 + 0.5,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0212,negligible
0.25 + auto,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0047,negligible
0.25 + 0.25,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0038,negligible
0.25 + 0.25,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0049,negligible
0.25 + 0.25,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.046,negligible
0.25 + 0.0625,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.02,negligible
0.25 + 0.0625,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0258,negligible
0.25 + 0.0625,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1282,negligible
0.25 + 0.0625,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0791,negligible
0.25 + 0.0625,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0746,negligible
0.25 + 0.0625,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0648,negligible
0.25 + 0.0625,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0701,negligible
0.25 + 0.0625,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0737,negligible
0.25 + 0.0625,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0362,negligible
0.25 + 0.0625,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0346,negligible
0.25 + 0.0625,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0227,negligible
0.25 + 0.0625,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.024,negligible
0.25 + 0.0625,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0653,negligible
0.25 + 0.0625,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0313,negligible
0.25 + 0.0625,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0184,negligible
0.25 + 0.0625,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0005,negligible
0.25 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0471,negligible
0.25 + 0,2 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0134,negligible
0.25 + 0,1 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0502,negligible
0.25 + 0,0.5 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0016,negligible
0 + auto,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1016,negligible
0 + auto,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1497,small
0 + auto,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1734,small
0 + auto,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.183,small
0 + auto,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1845,small
0 + auto,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0105,negligible
0 + auto,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0658,negligible
0 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0721,negligible
0.25 + 0.0625,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.021,negligible
0.5 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0334,negligible
0.25 + 0.0625,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0375,negligible
0.25 + 0.0625,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0692,negligible
0.25 + 0.25,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0024,negligible
0.25 + 0.125,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0022,negligible
0.25 + 0.125,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0413,negligible
0.25 + 0.125,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0572,negligible
0.25 + 0.125,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0669,negligible
0.25 + 0.125,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0689,negligible
0.25 + 0.125,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1007,negligible
0.25 + 0.125,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.037,negligible
0.25 + 0.125,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0317,negligible
0.25 + 0.125,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0224,negligible
0.25 + 0.125,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0262,negligible
0.25 + 0.125,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1282,negligible
0.25 + 0.125,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0813,negligible
0.25 + 0.0625,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1009,negligible
0.25 + 0.125,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0751,negligible
0.25 + 0.125,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.072,negligible
0.25 + 0.125,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0728,negligible
0.25 + 0.125,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0351,negligible
0.25 + 0.125,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0336,negligible
0.25 + 0.125,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0244,negligible
0.25 + 0.125,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0265,negligible
0.25 + 0.125,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0639,negligible
0.25 + 0.125,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0174,negligible
0.25 + 0.125,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0192,negligible
0.25 + 0.0625,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0044,negligible
0.25 + 0.0625,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0405,negligible
0.25 + 0.0625,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0575,negligible
0.25 + 0.0625,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0696,negligible
0.25 + 0.125,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0658,negligible
auto + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0555,negligible
