trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
447,ctgan,0.25,instancehardness,0.0625,0.7443607864455921,COMPLETE,2025-03-29 02:31:30.948669,2025-03-29 02:31:39.349453,8.400784
448,ctgan,2,editednn,auto,0.5799551569506726,COMPLETE,2025-03-29 02:31:39.363238,2025-03-29 02:31:45.392826,6.029588
449,adasyn,auto,tomeklinks,0.5,0.7889290917921321,COMPLETE,2025-03-29 02:31:45.405605,2025-03-29 02:31:53.410647,8.005042
450,copulagan,0.25,random,0,0.7427067478437341,COMPLETE,2025-03-29 02:31:53.424572,2025-03-29 02:32:01.410197,7.985625
451,gaussiancopula,2,editednn,auto,0.3464418675617943,COMPLETE,2025-03-29 02:32:01.423126,2025-03-29 02:32:06.889583,5.466457
452,random,2,nearmiss,0,0.7706303189002152,COMPLETE,2025-03-29 02:32:06.914367,2025-03-29 02:32:16.569596,9.655229
453,adasyn,0.25,nearmiss,0,-1.0,COMPLETE,2025-03-29 02:32:16.594352,2025-03-29 02:32:16.653602,0.05925
454,gaussiancopula,0.25,clustercentroid,auto,0.7616750096264923,COMPLETE,2025-03-29 02:32:16.665830,2025-03-29 02:32:24.876794,8.210964
455,random,2,editednn,auto,0.6159590792838874,COMPLETE,2025-03-29 02:32:24.890123,2025-03-29 02:32:31.339963,6.44984
456,tvae,0.25,clustercentroid,0.125,0.741853146853147,COMPLETE,2025-03-29 02:32:31.352953,2025-03-29 02:32:39.401355,8.048402
457,ctgan,2,nearmiss,0.25,0.7014253862079949,COMPLETE,2025-03-29 02:32:39.425156,2025-03-29 02:32:46.557851,7.132695
458,tvae,0.25,tomeklinks,0.0625,0.7541465062846331,COMPLETE,2025-03-29 02:32:46.570789,2025-03-29 02:32:53.555194,6.984405
459,gaussiancopula,0.5,condensednn,0.5,0.6584240279086349,COMPLETE,2025-03-29 02:32:53.568696,2025-03-29 02:32:59.689279,6.120583
460,fastml,1,tomeklinks,0.0625,0.6691497060153776,COMPLETE,2025-03-29 02:32:59.703344,2025-03-29 02:33:07.343301,7.639957
461,fastml,2,editednn,0.125,0.483261935742168,COMPLETE,2025-03-29 02:33:07.367509,2025-03-29 02:33:13.390992,6.023483
462,smote,2,condensednn,auto,0.6940563261874737,COMPLETE,2025-03-29 02:33:13.404576,2025-03-29 02:33:21.415880,8.011304
463,adasyn,1,random,auto,0.7179344944461223,COMPLETE,2025-03-29 02:33:21.430602,2025-03-29 02:33:28.832594,7.401992
464,random,0,random,auto,0.7502419028024565,COMPLETE,2025-03-29 02:33:28.847283,2025-03-29 02:33:35.696504,6.849221
465,smote,1,condensednn,0,0.7622078075244721,COMPLETE,2025-03-29 02:33:35.722213,2025-03-29 02:33:44.666316,8.944103
466,adasyn,2,instancehardness,0.5,0.7511904761904762,COMPLETE,2025-03-29 02:33:44.681447,2025-03-29 02:33:52.094751,7.413304
467,random,1,random,0,0.7706303189002152,COMPLETE,2025-03-29 02:33:52.108372,2025-03-29 02:34:02.221362,10.11299
468,smote,0,random,0,-1.0,ERROR,,,0.0
469,random,1,tomeklinks,0.25,0.7676581289273069,COMPLETE,2025-03-29 02:34:10.823171,2025-03-29 02:34:18.669324,7.846153
470,gaussiancopula,0.25,instancehardness,0.125,0.7587761049052938,COMPLETE,2025-03-29 02:34:18.684762,2025-03-29 02:34:27.075142,8.39038
471,smote,0,editednn,0.5,0.5500576354306227,COMPLETE,2025-03-29 02:34:27.088956,2025-03-29 02:34:32.201847,5.112891
472,copulagan,2,condensednn,0.0625,0.5889968730456535,COMPLETE,2025-03-29 02:34:32.216278,2025-03-29 02:34:40.077992,7.861714
473,ctgan,1,condensednn,0.25,0.6653125,COMPLETE,2025-03-29 02:34:40.102930,2025-03-29 02:34:48.296851,8.193921
474,copulagan,2,clustercentroid,auto,0.7101716227102378,COMPLETE,2025-03-29 02:34:48.319136,2025-03-29 02:34:56.587006,8.26787
475,gaussiancopula,1,onesidedselection,0.25,0.7327827996958689,COMPLETE,2025-03-29 02:34:56.601803,2025-03-29 02:35:04.536441,7.934638
476,gaussiancopula,1,random,auto,0.7182204807607644,COMPLETE,2025-03-29 02:35:04.550060,2025-03-29 02:35:11.467248,6.917188
477,smote,auto,editednn,0.0625,0.45127585947491156,COMPLETE,2025-03-29 02:35:11.481662,2025-03-29 02:35:17.502452,6.02079
478,tvae,0.25,tomeklinks,0.5,0.7541465062846331,COMPLETE,2025-03-29 02:35:17.517863,2025-03-29 02:35:24.531605,7.013742
479,copulagan,1,onesidedselection,0.25,0.7289839572192512,COMPLETE,2025-03-29 02:35:24.545586,2025-03-29 02:35:32.606705,8.061119
480,gaussiancopula,0.25,condensednn,0.0625,0.6747442680776016,COMPLETE,2025-03-29 02:35:32.620766,2025-03-29 02:35:38.805489,6.184723
481,adasyn,2,nearmiss,0.5,0.7142348955392435,COMPLETE,2025-03-29 02:35:38.819110,2025-03-29 02:35:45.686974,6.867864
482,adasyn,auto,editednn,0.25,0.43810172980844064,COMPLETE,2025-03-29 02:35:45.700764,2025-03-29 02:35:52.420909,6.720145
483,gaussiancopula,2,onesidedselection,0.25,0.7327827996958689,COMPLETE,2025-03-29 02:35:52.434762,2025-03-29 02:36:00.354397,7.919635
484,copulagan,0.25,onesidedselection,0.0625,0.7456176919166243,COMPLETE,2025-03-29 02:36:00.369092,2025-03-29 02:36:07.990398,7.621306
485,tvae,0,condensednn,0.5,0.7122316902168051,COMPLETE,2025-03-29 02:36:08.008667,2025-03-29 02:36:14.236187,6.22752
486,tvae,0.5,editednn,0,0.7459077380952381,COMPLETE,2025-03-29 02:36:14.251394,2025-03-29 02:36:22.414739,8.163345
487,copulagan,0.25,editednn,0.0625,0.4716523717836513,COMPLETE,2025-03-29 02:36:22.428279,2025-03-29 02:36:28.600335,6.172056
488,random,1,condensednn,0.25,0.7081169711960424,COMPLETE,2025-03-29 02:36:28.614587,2025-03-29 02:36:36.012981,7.398394
489,copulagan,0.5,editednn,0,0.7372567783094098,COMPLETE,2025-03-29 02:36:36.038162,2025-03-29 02:36:43.604424,7.566262
490,copulagan,1,editednn,0.125,0.46681309604265225,COMPLETE,2025-03-29 02:36:43.618213,2025-03-29 02:36:49.895890,6.277677
491,tvae,2,onesidedselection,0,0.7675733038890934,COMPLETE,2025-03-29 02:36:49.909660,2025-03-29 02:36:58.288675,8.379015
492,ctgan,0.5,onesidedselection,auto,0.7324837834650313,COMPLETE,2025-03-29 02:36:58.301550,2025-03-29 02:37:06.120822,7.819272
493,smote,1,onesidedselection,0,0.7622078075244721,COMPLETE,2025-03-29 02:37:06.133852,2025-03-29 02:37:14.769158,8.635306
494,fastml,0.5,condensednn,auto,0.6346511627906977,COMPLETE,2025-03-29 02:37:14.782448,2025-03-29 02:37:22.108739,7.326291
495,fastml,0.25,clustercentroid,0.0625,0.7599584199584198,COMPLETE,2025-03-29 02:37:22.133592,2025-03-29 02:37:30.438381,8.304789
496,random,0.25,clustercentroid,0.25,0.6964108455882352,COMPLETE,2025-03-29 02:37:30.452161,2025-03-29 02:37:38.316232,7.864071
497,copulagan,2,editednn,0,0.7744359880402284,COMPLETE,2025-03-29 02:37:38.330225,2025-03-29 02:37:47.294646,8.964421
498,adasyn,0.5,editednn,0.25,0.5887623549634723,COMPLETE,2025-03-29 02:37:47.308487,2025-03-29 02:37:53.289460,5.980973
499,fastml,0.5,instancehardness,0.5,0.7156903615538742,COMPLETE,2025-03-29 02:37:53.302911,2025-03-29 02:38:01.705860,8.402949
500,fastml,1,clustercentroid,0.0625,0.7032439299830604,COMPLETE,2025-03-29 02:38:01.719833,2025-03-29 02:38:10.154195,8.434362
501,copulagan,1,editednn,0.25,0.46681309604265225,COMPLETE,2025-03-29 02:38:10.167918,2025-03-29 02:38:16.318057,6.150139
502,ctgan,auto,tomeklinks,0,0.7648087774294672,COMPLETE,2025-03-29 02:38:16.337575,2025-03-29 02:38:25.251689,8.914114
503,fastml,2,clustercentroid,0.125,0.7209019788311091,COMPLETE,2025-03-29 02:38:25.267032,2025-03-29 02:38:33.236788,7.969756
504,random,0.25,nearmiss,0,0.7574677953625323,COMPLETE,2025-03-29 02:38:33.250324,2025-03-29 02:38:40.932336,7.682012
505,random,0,random,0.25,0.7243106520491679,COMPLETE,2025-03-29 02:38:40.947838,2025-03-29 02:38:47.929291,6.981453
506,tvae,0.5,tomeklinks,auto,0.7178993663104133,COMPLETE,2025-03-29 02:38:47.961574,2025-03-29 02:38:54.884376,6.922802
507,gaussiancopula,0.25,nearmiss,0.25,0.7456176919166243,COMPLETE,2025-03-29 02:38:54.902290,2025-03-29 02:39:02.091170,7.18888
508,tvae,0.25,instancehardness,0.5,0.7694531452799168,COMPLETE,2025-03-29 02:39:02.106211,2025-03-29 02:39:09.807300,7.701089
509,smote,2,onesidedselection,0.25,0.7662351190476191,COMPLETE,2025-03-29 02:39:09.821973,2025-03-29 02:39:18.433301,8.611328
510,random,0.5,clustercentroid,0.25,0.7118315575849822,COMPLETE,2025-03-29 02:39:18.456532,2025-03-29 02:39:26.217730,7.761198
511,smote,2,condensednn,0.125,0.6940563261874737,COMPLETE,2025-03-29 02:39:26.234118,2025-03-29 02:39:34.297329,8.063211
512,gaussiancopula,0,onesidedselection,0.25,0.7228604118993135,COMPLETE,2025-03-29 02:39:34.311187,2025-03-29 02:39:41.303610,6.992423
513,copulagan,auto,clustercentroid,0,0.7744359880402284,COMPLETE,2025-03-29 02:39:41.317143,2025-03-29 02:39:50.232800,8.915657
514,copulagan,auto,random,0,0.7744359880402284,COMPLETE,2025-03-29 02:39:50.246373,2025-03-29 02:39:59.370085,9.123712
515,gaussiancopula,0.25,condensednn,0.25,0.6747442680776016,COMPLETE,2025-03-29 02:39:59.385922,2025-03-29 02:40:05.617958,6.232036
516,ctgan,1,instancehardness,0.0625,0.7446093189964158,COMPLETE,2025-03-29 02:40:05.631720,2025-03-29 02:40:14.431770,8.80005
517,smote,1,random,0.125,0.7434572239491825,COMPLETE,2025-03-29 02:40:14.445543,2025-03-29 02:40:22.432960,7.987417
518,random,2,nearmiss,0.0625,0.6544345838375689,COMPLETE,2025-03-29 02:40:22.447201,2025-03-29 02:40:30.594646,8.147445
519,ctgan,auto,condensednn,auto,0.6653125,COMPLETE,2025-03-29 02:40:30.608197,2025-03-29 02:40:38.716074,8.107877
520,ctgan,0,onesidedselection,0.125,0.7228604118993135,COMPLETE,2025-03-29 02:40:38.730482,2025-03-29 02:40:45.714518,6.984036
521,fastml,auto,instancehardness,0.125,0.7517137923591626,COMPLETE,2025-03-29 02:40:45.728060,2025-03-29 02:40:54.467850,8.73979
522,adasyn,1,onesidedselection,0.5,0.7125091517920485,COMPLETE,2025-03-29 02:40:54.482031,2025-03-29 02:41:03.032481,8.55045
523,gaussiancopula,0,condensednn,0.5,0.7122316902168051,COMPLETE,2025-03-29 02:41:03.047557,2025-03-29 02:41:09.290055,6.242498
524,fastml,auto,tomeklinks,0.0625,0.6691497060153776,COMPLETE,2025-03-29 02:41:09.304228,2025-03-29 02:41:17.055679,7.751451
525,tvae,0.5,nearmiss,0.125,0.6631876750700281,COMPLETE,2025-03-29 02:41:17.079234,2025-03-29 02:41:24.514104,7.43487
526,gaussiancopula,1,condensednn,0.5,0.6072300007568303,COMPLETE,2025-03-29 02:41:24.528323,2025-03-29 02:41:31.883717,7.355394
527,gaussiancopula,0.5,random,auto,0.7027636993104232,COMPLETE,2025-03-29 02:41:31.896991,2025-03-29 02:41:39.386491,7.4895
528,fastml,auto,nearmiss,0.0625,0.7001935483870967,COMPLETE,2025-03-29 02:41:39.400420,2025-03-29 02:41:47.078017,7.677597
529,adasyn,0.25,instancehardness,0,-1.0,COMPLETE,2025-03-29 02:41:47.101104,2025-03-29 02:41:47.166453,0.065349
530,tvae,0,onesidedselection,0.25,0.7228604118993135,COMPLETE,2025-03-29 02:41:47.179935,2025-03-29 02:41:54.140877,6.960942
531,fastml,0,random,0.0625,0.7427067478437341,COMPLETE,2025-03-29 02:41:54.155414,2025-03-29 02:42:00.824931,6.669517
532,ctgan,0,tomeklinks,auto,0.751313053523296,COMPLETE,2025-03-29 02:42:00.837557,2025-03-29 02:42:08.018526,7.180969
533,random,auto,clustercentroid,auto,0.7257904411764707,COMPLETE,2025-03-29 02:42:08.032472,2025-03-29 02:42:15.853297,7.820825
534,gaussiancopula,0,clustercentroid,auto,0.75,COMPLETE,2025-03-29 02:42:15.868471,2025-03-29 02:42:23.772538,7.904067
535,fastml,0.5,tomeklinks,0.125,0.6941304347826087,COMPLETE,2025-03-29 02:42:23.786082,2025-03-29 02:42:32.660386,8.874304
536,random,2,onesidedselection,0.25,0.7587761049052938,COMPLETE,2025-03-29 02:42:32.683668,2025-03-29 02:42:40.710853,8.027185
537,copulagan,2,condensednn,0.25,0.5889968730456535,COMPLETE,2025-03-29 02:42:40.724728,2025-03-29 02:42:48.580473,7.855745
538,gaussiancopula,2,onesidedselection,0.0625,0.7327827996958689,COMPLETE,2025-03-29 02:42:48.604575,2025-03-29 02:42:56.576423,7.971848
539,ctgan,auto,random,0.125,0.722078659278281,COMPLETE,2025-03-29 02:42:56.599994,2025-03-29 02:43:04.810386,8.210392
540,tvae,2,condensednn,0.25,0.7072494929006085,COMPLETE,2025-03-29 02:43:04.826751,2025-03-29 02:43:12.881503,8.054752
541,tvae,2,clustercentroid,0.5,0.7112974910394264,COMPLETE,2025-03-29 02:43:12.898484,2025-03-29 02:43:21.214214,8.31573
542,adasyn,0.5,instancehardness,0.0625,0.7307887678399946,COMPLETE,2025-03-29 02:43:21.246559,2025-03-29 02:43:29.719007,8.472448
543,adasyn,1,random,0.5,0.7179344944461223,COMPLETE,2025-03-29 02:43:29.733041,2025-03-29 02:43:37.208734,7.475693
544,ctgan,1,condensednn,auto,0.6653125,COMPLETE,2025-03-29 02:43:37.221801,2025-03-29 02:43:45.544923,8.323122
545,fastml,1,condensednn,0.0625,0.5992675635276532,COMPLETE,2025-03-29 02:43:45.559861,2025-03-29 02:43:53.592180,8.032319
546,random,auto,random,0.5,0.7486739808947318,COMPLETE,2025-03-29 02:43:53.613141,2025-03-29 02:44:00.786702,7.173561
547,copulagan,0.5,onesidedselection,0.5,0.7355836397058824,COMPLETE,2025-03-29 02:44:00.800363,2025-03-29 02:44:08.553682,7.753319
548,ctgan,0.25,onesidedselection,0,0.7838736681887366,COMPLETE,2025-03-29 02:44:08.567681,2025-03-29 02:44:17.101563,8.533882
549,smote,2,condensednn,0.0625,0.6940563261874737,COMPLETE,2025-03-29 02:44:17.124617,2025-03-29 02:44:25.068013,7.943396
550,copulagan,2,nearmiss,0.0625,0.7142348955392435,COMPLETE,2025-03-29 02:44:25.081845,2025-03-29 02:44:32.680668,7.598823
551,ctgan,auto,editednn,0.125,0.5799551569506726,COMPLETE,2025-03-29 02:44:32.694555,2025-03-29 02:44:38.716153,6.021598
552,smote,auto,condensednn,0.5,0.6940563261874737,COMPLETE,2025-03-29 02:44:38.730321,2025-03-29 02:44:46.860605,8.130284
553,smote,auto,onesidedselection,0.0625,0.7662351190476191,COMPLETE,2025-03-29 02:44:46.875725,2025-03-29 02:44:55.341821,8.466096
554,adasyn,0,tomeklinks,0.125,0.751313053523296,COMPLETE,2025-03-29 02:44:55.358121,2025-03-29 02:45:02.562695,7.204574
555,tvae,0,tomeklinks,0.0625,0.751313053523296,COMPLETE,2025-03-29 02:45:02.577124,2025-03-29 02:45:09.732548,7.155424
556,smote,0,condensednn,0,-1.0,ERROR,,,0.0
557,tvae,2,tomeklinks,0.25,0.7324837834650313,COMPLETE,2025-03-29 02:45:18.187596,2025-03-29 02:45:25.269894,7.082298
558,adasyn,2,nearmiss,0.125,0.6486647173489279,COMPLETE,2025-03-29 02:45:25.283586,2025-03-29 02:45:33.519684,8.236098
559,tvae,0,tomeklinks,0.5,0.751313053523296,COMPLETE,2025-03-29 02:45:33.536971,2025-03-29 02:45:40.732452,7.195481
560,ctgan,0,nearmiss,0.5,0.7710952380952381,COMPLETE,2025-03-29 02:45:40.745885,2025-03-29 02:45:47.575106,6.829221
561,adasyn,1,clustercentroid,0,0.7502419028024565,COMPLETE,2025-03-29 02:45:47.600491,2025-03-29 02:45:56.253932,8.653441
562,gaussiancopula,0.5,condensednn,auto,0.6584240279086349,COMPLETE,2025-03-29 02:45:56.270553,2025-03-29 02:46:02.556955,6.286402
563,smote,0.25,onesidedselection,0.5,0.7844610552384403,COMPLETE,2025-03-29 02:46:02.571551,2025-03-29 02:46:10.492084,7.920533
564,fastml,0.5,condensednn,0.0625,0.6346511627906977,COMPLETE,2025-03-29 02:46:10.506589,2025-03-29 02:46:17.952256,7.445667
565,adasyn,0,editednn,0.25,0.5500576354306227,COMPLETE,2025-03-29 02:46:17.974885,2025-03-29 02:46:23.165090,5.190205
566,copulagan,0,nearmiss,auto,0.7710952380952381,COMPLETE,2025-03-29 02:46:23.177845,2025-03-29 02:46:29.926035,6.74819
567,ctgan,auto,instancehardness,0.5,0.7286231180184555,COMPLETE,2025-03-29 02:46:29.939423,2025-03-29 02:46:39.117044,9.177621
568,random,2,condensednn,0,0.7706303189002152,COMPLETE,2025-03-29 02:46:39.200834,2025-03-29 02:46:49.121232,9.920398
569,smote,2,random,0.5,0.7562000000000001,COMPLETE,2025-03-29 02:46:49.144791,2025-03-29 02:46:57.281846,8.137055
570,fastml,2,clustercentroid,0,0.7052529761904762,COMPLETE,2025-03-29 02:46:57.305401,2025-03-29 02:47:06.477471,9.17207
571,fastml,2,onesidedselection,0,0.7052529761904762,COMPLETE,2025-03-29 02:47:06.500994,2025-03-29 02:47:15.639259,9.138265
572,smote,0.5,instancehardness,0.0625,0.7456,COMPLETE,2025-03-29 02:47:15.653176,2025-03-29 02:47:23.929587,8.276411
573,smote,0.5,editednn,0.125,0.6081147147298971,COMPLETE,2025-03-29 02:47:23.944246,2025-03-29 02:47:30.529555,6.585309
574,adasyn,0.5,condensednn,0.125,0.6842869269949066,COMPLETE,2025-03-29 02:47:30.553623,2025-03-29 02:47:37.623664,7.070041
575,copulagan,1,editednn,0.0625,0.46681309604265225,COMPLETE,2025-03-29 02:47:37.636921,2025-03-29 02:47:43.953439,6.316518
576,tvae,0,nearmiss,0.5,0.7710952380952381,COMPLETE,2025-03-29 02:47:43.967312,2025-03-29 02:47:50.750870,6.783558
577,gaussiancopula,auto,instancehardness,0.5,0.7409202208301153,COMPLETE,2025-03-29 02:47:50.770699,2025-03-29 02:47:59.168221,8.397522
578,copulagan,0,tomeklinks,0.25,0.751313053523296,COMPLETE,2025-03-29 02:47:59.186561,2025-03-29 02:48:06.436194,7.249633
579,tvae,1,random,0,0.7675733038890934,COMPLETE,2025-03-29 02:48:06.450600,2025-03-29 02:48:14.812450,8.36185
580,random,0,clustercentroid,0.125,0.7362168266516094,COMPLETE,2025-03-29 02:48:14.826315,2025-03-29 02:48:22.767245,7.94093
581,tvae,1,clustercentroid,0,0.7675733038890934,COMPLETE,2025-03-29 02:48:22.781277,2025-03-29 02:48:31.126181,8.344904
582,adasyn,1,tomeklinks,0.5,0.7889290917921321,COMPLETE,2025-03-29 02:48:31.140697,2025-03-29 02:48:39.231276,8.090579
583,gaussiancopula,0.5,editednn,0,0.7545830721003134,COMPLETE,2025-03-29 02:48:39.244981,2025-03-29 02:48:46.662671,7.41769
584,ctgan,0,onesidedselection,0.0625,0.7228604118993135,COMPLETE,2025-03-29 02:48:46.681702,2025-03-29 02:48:53.625550,6.943848
585,tvae,0.25,random,0.25,0.7430160183066361,COMPLETE,2025-03-29 02:48:53.640405,2025-03-29 02:49:00.812948,7.172543
586,random,auto,instancehardness,0.125,0.7496579057154777,COMPLETE,2025-03-29 02:49:00.826501,2025-03-29 02:49:09.601131,8.77463
587,smote,1,editednn,0.5,0.45127585947491156,COMPLETE,2025-03-29 02:49:09.625315,2025-03-29 02:49:15.541203,5.915888
588,adasyn,0.25,instancehardness,0.5,-1.0,COMPLETE,2025-03-29 02:49:15.555333,2025-03-29 02:49:15.617229,0.061896
589,copulagan,0.25,onesidedselection,0.25,0.7456176919166243,COMPLETE,2025-03-29 02:49:15.630052,2025-03-29 02:49:23.114303,7.484251
590,copulagan,1,condensednn,0.5,0.5889968730456535,COMPLETE,2025-03-29 02:49:23.127663,2025-03-29 02:49:31.156991,8.029328
591,copulagan,1,clustercentroid,0.5,0.7101716227102378,COMPLETE,2025-03-29 02:49:31.180749,2025-03-29 02:49:39.245688,8.064939
592,fastml,0.5,tomeklinks,auto,0.6941304347826087,COMPLETE,2025-03-29 02:49:39.259767,2025-03-29 02:49:48.339382,9.079615
593,fastml,1,onesidedselection,auto,0.6735273418655467,COMPLETE,2025-03-29 02:49:48.365209,2025-03-29 02:49:56.904960,8.539751
594,smote,0.5,clustercentroid,auto,0.7470055181652898,COMPLETE,2025-03-29 02:49:56.928634,2025-03-29 02:50:05.021769,8.093135
595,tvae,1,instancehardness,0.25,0.7470055181652898,COMPLETE,2025-03-29 02:50:05.035131,2025-03-29 02:50:12.915865,7.880734
596,smote,2,nearmiss,0.25,0.7286486486486488,COMPLETE,2025-03-29 02:50:12.939821,2025-03-29 02:50:20.332376,7.392555
597,gaussiancopula,0.5,editednn,0.125,0.3898191076993236,COMPLETE,2025-03-29 02:50:20.350259,2025-03-29 02:50:26.190090,5.839831
598,ctgan,auto,condensednn,0.0625,0.6653125,COMPLETE,2025-03-29 02:50:26.213933,2025-03-29 02:50:34.324185,8.110252
599,adasyn,0,condensednn,auto,0.7122316902168051,COMPLETE,2025-03-29 02:50:34.339310,2025-03-29 02:50:40.502586,6.163276
600,ctgan,0.5,instancehardness,0,0.7286486486486488,COMPLETE,2025-03-29 02:50:40.516607,2025-03-29 02:50:49.123467,8.60686
601,ctgan,0.25,tomeklinks,0,0.7838736681887366,COMPLETE,2025-03-29 02:50:49.138272,2025-03-29 02:50:57.780349,8.642077
602,copulagan,auto,tomeklinks,0.25,0.7044206848357792,COMPLETE,2025-03-29 02:50:57.804132,2025-03-29 02:51:05.479614,7.675482
603,copulagan,1,tomeklinks,auto,0.7044206848357792,COMPLETE,2025-03-29 02:51:05.493968,2025-03-29 02:51:13.171424,7.677456
604,random,0.5,instancehardness,0.125,0.7495218295218296,COMPLETE,2025-03-29 02:51:13.199955,2025-03-29 02:51:22.447726,9.247771
605,fastml,2,condensednn,0,0.7052529761904762,COMPLETE,2025-03-29 02:51:22.462528,2025-03-29 02:51:31.739495,9.276967
606,gaussiancopula,0.25,tomeklinks,auto,0.7529984779299848,COMPLETE,2025-03-29 02:51:31.765492,2025-03-29 02:51:39.260585,7.495093
607,tvae,0.5,onesidedselection,0,0.7459077380952381,COMPLETE,2025-03-29 02:51:39.283306,2025-03-29 02:51:47.442880,8.159574
608,adasyn,2,clustercentroid,0.0625,0.7132516738263864,COMPLETE,2025-03-29 02:51:47.456992,2025-03-29 02:51:55.566726,8.109734
609,adasyn,1,instancehardness,0.5,0.7511904761904762,COMPLETE,2025-03-29 02:51:55.579983,2025-03-29 02:52:02.838120,7.258137
610,adasyn,2,clustercentroid,auto,0.7183111063693588,COMPLETE,2025-03-29 02:52:02.852047,2025-03-29 02:52:11.271125,8.419078
611,fastml,auto,clustercentroid,0.25,0.7243999999999999,COMPLETE,2025-03-29 02:52:11.293994,2025-03-29 02:52:19.359182,8.065188
612,smote,1,condensednn,0.0625,0.6940563261874737,COMPLETE,2025-03-29 02:52:19.373637,2025-03-29 02:52:27.338076,7.964439
613,ctgan,2,instancehardness,auto,0.7286231180184555,COMPLETE,2025-03-29 02:52:27.352422,2025-03-29 02:52:35.878969,8.526547
614,ctgan,0.25,condensednn,0.25,0.6700174644756689,COMPLETE,2025-03-29 02:52:35.893154,2025-03-29 02:52:42.022043,6.128889
615,ctgan,2,condensednn,0,0.7648087774294672,COMPLETE,2025-03-29 02:52:42.035404,2025-03-29 02:52:50.839085,8.803681
616,copulagan,0,nearmiss,0,-1.0,ERROR,,,0.0
617,smote,0,nearmiss,0,-1.0,ERROR,,,0.0
618,fastml,1,instancehardness,auto,0.7085211267605636,COMPLETE,2025-03-29 02:53:07.864018,2025-03-29 02:53:16.804830,8.940812
619,fastml,0.5,clustercentroid,0,0.7473622868359711,COMPLETE,2025-03-29 02:53:16.818686,2025-03-29 02:53:24.583808,7.765122
620,tvae,0.5,condensednn,auto,0.7168478701825559,COMPLETE,2025-03-29 02:53:24.597227,2025-03-29 02:53:31.246603,6.649376
621,gaussiancopula,2,instancehardness,auto,0.7409202208301153,COMPLETE,2025-03-29 02:53:31.260376,2025-03-29 02:53:39.434031,8.173655
622,adasyn,auto,nearmiss,auto,0.7142348955392435,COMPLETE,2025-03-29 02:53:39.457495,2025-03-29 02:53:46.259004,6.801509
623,tvae,0.25,random,0.0625,0.7194055944055944,COMPLETE,2025-03-29 02:53:46.272039,2025-03-29 02:53:54.246074,7.974035
624,adasyn,0.5,onesidedselection,auto,0.7877843209422157,COMPLETE,2025-03-29 02:53:54.269171,2025-03-29 02:54:02.269210,8.000039
625,copulagan,0.25,tomeklinks,0.5,0.7543858536438043,COMPLETE,2025-03-29 02:54:02.285105,2025-03-29 02:54:09.677027,7.391922
626,adasyn,0.5,editednn,0.0625,0.5887623549634723,COMPLETE,2025-03-29 02:54:09.691662,2025-03-29 02:54:15.364363,5.672701
627,adasyn,0.25,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 02:54:15.378230,2025-03-29 02:54:15.439748,0.061518
628,random,0.25,random,0,0.7574677953625323,COMPLETE,2025-03-29 02:54:15.452461,2025-03-29 02:54:22.951956,7.499495
629,tvae,0,editednn,0.0625,0.5500576354306227,COMPLETE,2025-03-29 02:54:22.966381,2025-03-29 02:54:27.868617,4.902236
630,fastml,0.25,nearmiss,0.0625,0.7409510974201001,COMPLETE,2025-03-29 02:54:27.897726,2025-03-29 02:54:34.802007,6.904281
631,ctgan,0,tomeklinks,0,-1.0,ERROR,,,0.0
632,adasyn,0,onesidedselection,0.0625,0.7228604118993135,COMPLETE,2025-03-29 02:54:43.000866,2025-03-29 02:54:49.668675,6.667809
633,fastml,auto,random,0,0.7052529761904762,COMPLETE,2025-03-29 02:54:49.682342,2025-03-29 02:54:58.474345,8.792003
634,random,auto,instancehardness,0.25,0.7459077380952381,COMPLETE,2025-03-29 02:54:58.497788,2025-03-29 02:55:06.276934,7.779146
635,smote,auto,editednn,0.125,0.45127585947491156,COMPLETE,2025-03-29 02:55:06.299839,2025-03-29 02:55:12.027171,5.727332
636,smote,0.25,tomeklinks,0.25,0.7502419028024565,COMPLETE,2025-03-29 02:55:12.042448,2025-03-29 02:55:19.172202,7.129754
637,smote,0.25,clustercentroid,0.5,0.7618479232832783,COMPLETE,2025-03-29 02:55:19.195646,2025-03-29 02:55:26.929321,7.733675
638,gaussiancopula,auto,random,0.5,0.7182204807607644,COMPLETE,2025-03-29 02:55:26.943761,2025-03-29 02:55:33.496576,6.552815
639,ctgan,auto,onesidedselection,0.125,0.7204006229990483,COMPLETE,2025-03-29 02:55:33.511391,2025-03-29 02:55:41.110685,7.599294
640,copulagan,0,random,0.25,0.7243106520491679,COMPLETE,2025-03-29 02:55:41.134572,2025-03-29 02:55:47.824764,6.690192
641,fastml,0.5,nearmiss,0.125,0.722078659278281,COMPLETE,2025-03-29 02:55:47.838947,2025-03-29 02:55:55.081142,7.242195
642,gaussiancopula,2,condensednn,0.5,0.6072300007568303,COMPLETE,2025-03-29 02:55:55.095668,2025-03-29 02:56:02.148600,7.052932
643,tvae,auto,nearmiss,0.0625,0.667051154933715,COMPLETE,2025-03-29 02:56:02.162857,2025-03-29 02:56:09.564000,7.401143
644,random,0,editednn,0.25,0.5500576354306227,COMPLETE,2025-03-29 02:56:09.580249,2025-03-29 02:56:14.525712,4.945463
