group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
0.5 + 0,1 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0025,negligible
0.25 + auto,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.027,negligible
0.25 + auto,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0124,negligible
0.25 + auto,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.009,negligible
0.25 + auto,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0161,negligible
0.25 + auto,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0201,negligible
0.25 + auto,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0362,negligible
0.25 + auto,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0178,negligible
0.25 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.003,negligible
0.25 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0164,negligible
0.25 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0102,negligible
0.25 + auto,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0345,negligible
0.25 + auto,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0094,negligible
0.25 + 0.5,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0004,negligible
0.25 + auto,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0093,negligible
0.25 + auto,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0211,negligible
0.25 + auto,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.022,negligible
0.25 + auto,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0001,negligible
0.25 + auto,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0169,negligible
auto + 0.25,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0363,negligible
0.25 + auto,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0352,negligible
0.25 + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0473,negligible
0.25 + 0.5,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0322,negligible
0.25 + 0.5,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0099,negligible
0.25 + 0.5,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0015,negligible
0.25 + 0.5,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0024,negligible
0.25 + 0.5,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0559,negligible
0.25 + 0.5,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0365,negligible
0.25 + auto,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0202,negligible
0.25 + 0.25,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0016,negligible
0.25 + 0.25,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0447,negligible
0.25 + 0.25,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0265,negligible
0.25 + 0.0625,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0869,negligible
0.25 + 0.0625,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0666,negligible
0.25 + 0.0625,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0503,negligible
0.25 + 0.0625,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0377,negligible
0.25 + 0.0625,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0347,negligible
0.25 + 0.0625,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.074,negligible
0.25 + 0.0625,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0566,negligible
0.25 + 0.0625,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0411,negligible
0.25 + 0.0625,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0169,negligible
0.25 + 0.0625,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0187,negligible
0.25 + 0.0625,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0581,negligible
0.25 + 0.0625,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0419,negligible
0.25 + 0.0625,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0192,negligible
0.25 + 0.0625,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0447,negligible
0.25 + 0.0625,0.25 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0085,negligible
0.25 + 0,2 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0382,negligible
0.25 + 0,1 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.032,negligible
0.25 + 0,0.5 + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0291,negligible
0 + auto,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0327,negligible
0 + auto,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0164,negligible
0 + auto,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0077,negligible
0 + auto,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0143,negligible
0 + auto,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.019,negligible
0 + auto,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0428,negligible
0 + auto,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0217,negligible
0 + auto,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0052,negligible
0 + auto,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0159,negligible
0 + auto,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0074,negligible
0.25 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0282,negligible
0.25 + 0.0625,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0398,negligible
0.25 + 0.0625,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0622,negligible
0.25 + 0.0625,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0738,negligible
0.25 + 0.125,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0752,negligible
0.25 + 0.125,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0636,negligible
0.25 + 0.125,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0425,negligible
0.25 + 0.125,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0331,negligible
0.25 + 0.125,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.026,negligible
0.25 + 0.125,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0838,negligible
0.25 + 0.125,2 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0673,negligible
0.25 + 0.125,2 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0551,negligible
0.25 + 0.125,2 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0318,negligible
0.25 + 0.125,2 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0374,negligible
0.25 + 0.125,1 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0817,negligible
0.25 + 0.125,1 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0603,negligible
0.25 + 0.125,1 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0433,negligible
0.25 + 0.125,1 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0292,negligible
0.25 + 0.125,1 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0268,negligible
0.25 + 0.125,0.5 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0693,negligible
0.25 + 0.125,0.5 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0506,negligible
0.25 + 0.125,0.5 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0347,negligible
0.25 + 0.125,0.5 + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0089,negligible
0.25 + 0.125,0.5 + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0113,negligible
0.25 + 0.125,0.25 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0519,negligible
0.25 + 0.125,0.25 + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0349,negligible
0.25 + 0.125,0.25 + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0101,negligible
0.25 + 0.0625,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0805,negligible
0.25 + 0.0625,auto + 0.5,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0702,negligible
0.25 + 0.0625,auto + 0.25,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0498,negligible
0.25 + 0.0625,auto + 0.125,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.041,negligible
0.25 + 0.0625,auto + 0.0625,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0343,negligible
0.25 + 0.0625,2 + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0892,negligible
0.5 + 0,auto + 0,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0072,negligible
auto + 0.5,auto + auto,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0153,negligible
