group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
gaussiancopula + clustercentroid,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1741,small
gaussiancopula + condensednn,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.009,negligible
adasyn + instancehardness,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3095,small
adasyn + instancehardness,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7333,large
adasyn + instancehardness,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.9524,large
adasyn + instancehardness,ctgan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6476,large
adasyn + instancehardness,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.9524,large
adasyn + instancehardness,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1176,negligible
fastml + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0016,negligible
gaussiancopula + clustercentroid,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1246,negligible
adasyn + instancehardness,fastml + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6769,large
gaussiancopula + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0425,negligible
gaussiancopula + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0961,negligible
adasyn + instancehardness,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0425,negligible
adasyn + instancehardness,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0778,negligible
gaussiancopula + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0173,negligible
gaussiancopula + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3381,medium
gaussiancopula + clustercentroid,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0807,negligible
fastml + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0568,negligible
adasyn + instancehardness,gaussiancopula + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6824,large
fastml + tomeklinks,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1417,negligible
fastml + tomeklinks,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0077,negligible
fastml + tomeklinks,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0127,negligible
adasyn + instancehardness,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1435,negligible
fastml + tomeklinks,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0555,negligible
fastml + tomeklinks,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.169,small
adasyn + instancehardness,random + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6787,large
adasyn + instancehardness,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0274,negligible
fastml + tomeklinks,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1174,negligible
fastml + tomeklinks,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1249,negligible
fastml + random,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0422,negligible
adasyn + instancehardness,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0944,negligible
fastml + random,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1669,small
fastml + random,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2392,small
adasyn + instancehardness,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2367,small
adasyn + instancehardness,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3454,medium
fastml + random,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1041,negligible
fastml + random,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.007,negligible
fastml + random,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2348,small
adasyn + instancehardness,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3018,small
fastml + tomeklinks,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1533,small
fastml + tomeklinks,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1821,small
adasyn + instancehardness,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0408,negligible
adasyn + instancehardness,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0389,negligible
fastml + tomeklinks,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1104,negligible
fastml + tomeklinks,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2537,small
fastml + tomeklinks,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1973,small
fastml + tomeklinks,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1936,small
adasyn + instancehardness,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3288,small
fastml + tomeklinks,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5765,large
fastml + tomeklinks,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0848,negligible
adasyn + instancehardness,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2254,small
fastml + tomeklinks,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1515,small
fastml + tomeklinks,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0352,negligible
fastml + tomeklinks,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0317,negligible
adasyn + instancehardness,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3491,medium
fastml + tomeklinks,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0468,negligible
fastml + tomeklinks,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0782,negligible
adasyn + editednn,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3204,small
adasyn + editednn,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2037,small
gaussiancopula + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0549,negligible
adasyn + clustercentroid,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0015,negligible
smote + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.274,small
smote + clustercentroid,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1162,negligible
smote + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0358,negligible
smote + clustercentroid,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4659,medium
smote + clustercentroid,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.096,negligible
smote + clustercentroid,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2551,small
adasyn + clustercentroid,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1458,negligible
adasyn + clustercentroid,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1927,small
random + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0798,negligible
adasyn + clustercentroid,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0545,negligible
random + tomeklinks,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1729,small
random + tomeklinks,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2115,small
adasyn + clustercentroid,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0948,negligible
adasyn + clustercentroid,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2985,small
random + tomeklinks,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1316,negligible
random + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0336,negligible
random + tomeklinks,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2243,small
smote + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3721,medium
adasyn + clustercentroid,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1319,negligible
smote + editednn,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3234,small
smote + editednn,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0185,negligible
smote + editednn,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6852,large
smote + editednn,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0576,negligible
adasyn + clustercentroid,fastml + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2951,small
adasyn + clustercentroid,fastml + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1314,negligible
smote + condensednn,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3163,small
smote + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3045,small
adasyn + clustercentroid,fastml + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1383,negligible
smote + condensednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0825,negligible
adasyn + clustercentroid,gaussiancopula + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1937,small
adasyn + clustercentroid,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.066,negligible
adasyn + clustercentroid,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0826,negligible
adasyn + clustercentroid,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3019,small
smote + clustercentroid,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1251,negligible
smote + clustercentroid,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2035,small
adasyn + clustercentroid,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0051,negligible
smote + editednn,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.4033,medium
random + tomeklinks,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1799,small
random + tomeklinks,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.544,large
adasyn + clustercentroid,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2009,small
adasyn + clustercentroid,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7404,large
random + onesidedselection,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0816,negligible
random + onesidedselection,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2953,small
random + onesidedselection,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3146,small
random + onesidedselection,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0367,negligible
adasyn + clustercentroid,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.16,small
random + random,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0529,negligible
adasyn + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3528,medium
adasyn + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0124,negligible
random + onesidedselection,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0304,negligible
random + onesidedselection,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.7597,large
random + onesidedselection,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5167,large
random + onesidedselection,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2347,small
adasyn + clustercentroid,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.265,small
adasyn + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0969,negligible
adasyn + clustercentroid,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3967,medium
random + tomeklinks,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2114,small
random + random,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1993,small
random + random,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0433,negligible
random + tomeklinks,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0534,negligible
random + tomeklinks,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1124,negligible
adasyn + clustercentroid,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1126,negligible
random + tomeklinks,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1306,negligible
random + random,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0309,negligible
random + random,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0285,negligible
adasyn + clustercentroid,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1694,small
adasyn + clustercentroid,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0705,negligible
random + random,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1507,small
adasyn + clustercentroid,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2928,small
random + random,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0878,negligible
random + random,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3109,small
random + random,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2501,small
random + random,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1998,small
random + random,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.6458,large
random + random,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0474,negligible
random + random,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.242,small
smote + editednn,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.033,negligible
adasyn + clustercentroid,fastml + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0782,negligible
smote + editednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2041,small
tvae + clustercentroid,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0584,negligible
adasyn + clustercentroid,copulagan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3626,medium
tvae + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0562,negligible
tvae + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1087,negligible
adasyn + clustercentroid,copulagan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4308,medium
adasyn + clustercentroid,ctgan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4143,medium
smote + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2449,small
tvae + clustercentroid,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1063,negligible
smote + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3086,small
smote + tomeklinks,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3648,medium
smote + tomeklinks,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4273,medium
adasyn + clustercentroid,ctgan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4154,medium
adasyn + clustercentroid,ctgan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5407,large
smote + tomeklinks,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3595,medium
smote + random,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.174,small
smote + random,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2528,small
adasyn + clustercentroid,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2967,small
adasyn + clustercentroid,ctgan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3451,medium
adasyn + clustercentroid,copulagan + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5736,large
adasyn + clustercentroid,copulagan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3253,small
adasyn + clustercentroid,adasyn + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1795,small
tvae + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1006,negligible
tvae + nearmiss,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0977,negligible
tvae + nearmiss,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3653,medium
tvae + instancehardness,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1232,negligible
tvae + instancehardness,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1661,small
tvae + instancehardness,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4002,medium
adasyn + clustercentroid,copulagan + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4154,medium
tvae + instancehardness,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0088,negligible
adasyn + clustercentroid,adasyn + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4482,medium
tvae + editednn,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.011,negligible
tvae + editednn,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2481,small
tvae + editednn,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2308,small
adasyn + clustercentroid,adasyn + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1075,negligible
adasyn + clustercentroid,adasyn + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1506,small
adasyn + clustercentroid,copulagan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4165,medium
adasyn + clustercentroid,adasyn + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1474,small
smote + random,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3548,medium
smote + random,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4316,medium
adasyn + clustercentroid,ctgan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4967,large
smote + instancehardness,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1264,negligible
smote + instancehardness,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1227,negligible
smote + instancehardness,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5864,large
smote + instancehardness,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2944,small
smote + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4095,medium
smote + instancehardness,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3988,medium
adasyn + clustercentroid,fastml + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0686,negligible
smote + nearmiss,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5682,large
smote + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1737,small
smote + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1496,small
smote + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3283,small
smote + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.5556,large
smote + editednn,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0996,negligible
smote + editednn,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0248,negligible
smote + editednn,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1065,negligible
smote + editednn,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1914,small
smote + instancehardness,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2222,small
smote + nearmiss,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.4327,medium
smote + nearmiss,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.287,small
smote + nearmiss,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6925,large
adasyn + clustercentroid,fastml + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.003,negligible
smote + random,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3179,small
smote + random,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0997,negligible
smote + onesidedselection,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2045,small
smote + onesidedselection,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2154,small
smote + onesidedselection,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1159,negligible
smote + onesidedselection,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1705,small
smote + onesidedselection,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1944,small
smote + onesidedselection,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1608,small
adasyn + clustercentroid,fastml + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2163,small
smote + onesidedselection,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1852,small
smote + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.5517,large
smote + nearmiss,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6512,large
smote + nearmiss,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7977,large
smote + nearmiss,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.6875,large
smote + nearmiss,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7778,large
smote + nearmiss,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.7428,large
adasyn + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0481,negligible
gaussiancopula + nearmiss,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0122,negligible
random + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0313,negligible
adasyn + clustercentroid,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.3651,medium
gaussiancopula + tomeklinks,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0283,negligible
gaussiancopula + tomeklinks,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0364,negligible
adasyn + editednn,copulagan + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1905,small
gaussiancopula + tomeklinks,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0514,negligible
gaussiancopula + tomeklinks,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1873,small
adasyn + editednn,copulagan + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2063,small
adasyn + editednn,ctgan + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1825,small
gaussiancopula + tomeklinks,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1583,small
gaussiancopula + tomeklinks,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1296,negligible
gaussiancopula + random,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0428,negligible
gaussiancopula + random,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1696,small
gaussiancopula + random,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.2502,small
adasyn + editednn,ctgan + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1667,small
fastml + nearmiss,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0466,negligible
gaussiancopula + random,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.107,negligible
gaussiancopula + random,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.3034,small
gaussiancopula + random,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0124,negligible
gaussiancopula + random,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.2391,small
