trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
617,tvae,0.25,clustercentroid,auto,-1.0,COMPLETE,2025-03-29 21:37:00.653768,2025-03-29 21:37:00.748615,0.094847
618,copulagan,1,onesidedselection,0.125,-1.0,COMPLETE,2025-03-29 21:37:00.770950,2025-03-29 21:37:01.118970,0.34802
619,gaussiancopula,0,random,0.5,-1.0,COMPLETE,2025-03-29 21:37:01.132103,2025-03-29 21:37:01.229901,0.097798
620,tvae,0.5,onesidedselection,0.25,-1.0,COMPLETE,2025-03-29 21:37:01.242690,2025-03-29 21:37:01.338818,0.096128
621,adasyn,0,random,0.125,-1.0,COMPLETE,2025-03-29 21:37:01.360994,2025-03-29 21:37:01.459464,0.09847
622,gaussiancopula,0.5,tomeklinks,0.0625,-1.0,COMPLETE,2025-03-29 21:37:01.472041,2025-03-29 21:37:01.541668,0.069627
623,copulagan,1,onesidedselection,0.0625,-1.0,COMPLETE,2025-03-29 21:37:01.554869,2025-03-29 21:37:01.902192,0.347323
624,random,0,clustercentroid,0.0625,-1.0,COMPLETE,2025-03-29 21:37:01.914725,2025-03-29 21:37:01.973625,0.0589
625,smote,1,random,0.25,-1.0,COMPLETE,2025-03-29 21:37:01.986530,2025-03-29 21:37:02.081490,0.09496
626,ctgan,0.5,instancehardness,0.25,-1.0,COMPLETE,2025-03-29 21:37:02.095387,2025-03-29 21:37:02.194087,0.0987
627,ctgan,auto,editednn,0.25,-1.0,COMPLETE,2025-03-29 21:37:02.217488,2025-03-29 21:37:02.313622,0.096134
628,gaussiancopula,1,random,0.125,-1.0,COMPLETE,2025-03-29 21:37:02.336055,2025-03-29 21:37:02.445155,0.1091
629,random,0.25,condensednn,0,-1.0,COMPLETE,2025-03-29 21:37:02.458619,2025-03-29 21:37:02.572369,0.11375
630,random,0,editednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:02.585348,2025-03-29 21:37:02.646780,0.061432
631,ctgan,0.25,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 21:37:02.660082,2025-03-29 21:37:02.759672,0.09959
632,adasyn,auto,clustercentroid,0.25,-1.0,COMPLETE,2025-03-29 21:37:02.781910,2025-03-29 21:37:02.847060,0.06515
633,ctgan,0.5,random,0.0625,-1.0,COMPLETE,2025-03-29 21:37:02.860079,2025-03-29 21:37:02.957144,0.097065
634,copulagan,1,instancehardness,0.0625,-1.0,COMPLETE,2025-03-29 21:37:02.979624,2025-03-29 21:37:03.336358,0.356734
635,ctgan,auto,random,0.5,-1.0,COMPLETE,2025-03-29 21:37:03.348793,2025-03-29 21:37:03.446183,0.09739
636,tvae,1,tomeklinks,0.125,-1.0,COMPLETE,2025-03-29 21:37:03.469313,2025-03-29 21:37:03.565460,0.096147
637,adasyn,auto,nearmiss,0.0625,-1.0,COMPLETE,2025-03-29 21:37:03.588363,2025-03-29 21:37:03.672521,0.084158
638,ctgan,0.25,clustercentroid,0.0625,-1.0,COMPLETE,2025-03-29 21:37:03.685406,2025-03-29 21:37:03.781950,0.096544
639,adasyn,auto,onesidedselection,0.0625,-1.0,COMPLETE,2025-03-29 21:37:03.804605,2025-03-29 21:37:03.870096,0.065491
640,ctgan,1,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 21:37:03.882611,2025-03-29 21:37:03.978773,0.096162
641,ctgan,0,condensednn,auto,-1.0,COMPLETE,2025-03-29 21:37:04.000842,2025-03-29 21:37:04.097819,0.096977
642,tvae,auto,instancehardness,0,-1.0,COMPLETE,2025-03-29 21:37:04.121230,2025-03-29 21:37:04.217202,0.095972
643,tvae,0.5,nearmiss,auto,-1.0,COMPLETE,2025-03-29 21:37:04.239574,2025-03-29 21:37:04.334860,0.095286
644,copulagan,2,instancehardness,0.25,-1.0,COMPLETE,2025-03-29 21:37:04.357345,2025-03-29 21:37:04.710384,0.353039
645,ctgan,0.25,nearmiss,0.0625,-1.0,COMPLETE,2025-03-29 21:37:04.733198,2025-03-29 21:37:04.830065,0.096867
646,random,0.5,instancehardness,0,-1.0,COMPLETE,2025-03-29 21:37:04.852536,2025-03-29 21:37:04.958760,0.106224
647,tvae,0.25,onesidedselection,0.25,-1.0,COMPLETE,2025-03-29 21:37:04.971376,2025-03-29 21:37:05.066323,0.094947
648,adasyn,0.25,onesidedselection,0.0625,-1.0,COMPLETE,2025-03-29 21:37:05.089621,2025-03-29 21:37:05.154761,0.06514
649,tvae,2,tomeklinks,0.125,-1.0,COMPLETE,2025-03-29 21:37:05.167595,2025-03-29 21:37:05.265610,0.098015
650,tvae,1,tomeklinks,0.25,-1.0,COMPLETE,2025-03-29 21:37:05.288251,2025-03-29 21:37:05.384227,0.095976
651,adasyn,0.5,editednn,0.125,-1.0,COMPLETE,2025-03-29 21:37:05.406510,2025-03-29 21:37:05.471982,0.065472
652,gaussiancopula,auto,tomeklinks,auto,-1.0,COMPLETE,2025-03-29 21:37:05.484895,2025-03-29 21:37:05.553202,0.068307
653,adasyn,0,nearmiss,0.5,-1.0,COMPLETE,2025-03-29 21:37:05.566404,2025-03-29 21:37:05.627986,0.061582
654,ctgan,0.25,condensednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:05.641160,2025-03-29 21:37:05.737884,0.096724
655,copulagan,1,random,0.0625,-1.0,COMPLETE,2025-03-29 21:37:05.760603,2025-03-29 21:37:06.112999,0.352396
656,gaussiancopula,0.5,onesidedselection,auto,-1.0,COMPLETE,2025-03-29 21:37:06.126209,2025-03-29 21:37:06.196415,0.070206
657,adasyn,0,clustercentroid,0.0625,-1.0,COMPLETE,2025-03-29 21:37:06.210695,2025-03-29 21:37:06.272130,0.061435
658,random,0,tomeklinks,0.125,-1.0,COMPLETE,2025-03-29 21:37:06.284968,2025-03-29 21:37:06.347785,0.062817
659,gaussiancopula,0.25,condensednn,0,-1.0,COMPLETE,2025-03-29 21:37:06.360825,2025-03-29 21:37:06.459893,0.099068
660,ctgan,2,random,0.5,-1.0,COMPLETE,2025-03-29 21:37:06.473628,2025-03-29 21:37:06.576095,0.102467
661,random,1,tomeklinks,0.5,-1.0,COMPLETE,2025-03-29 21:37:06.598362,2025-03-29 21:37:06.683694,0.085332
662,gaussiancopula,0.25,random,auto,-1.0,COMPLETE,2025-03-29 21:37:06.708293,2025-03-29 21:37:06.814137,0.105844
663,adasyn,1,instancehardness,0.25,-1.0,COMPLETE,2025-03-29 21:37:06.826981,2025-03-29 21:37:07.385258,0.558277
664,smote,2,condensednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:07.398575,2025-03-29 21:37:07.467270,0.068695
665,smote,0.25,random,auto,-1.0,COMPLETE,2025-03-29 21:37:07.480049,2025-03-29 21:37:07.577560,0.097511
666,smote,auto,tomeklinks,0.0625,-1.0,COMPLETE,2025-03-29 21:37:07.590559,2025-03-29 21:37:07.658224,0.067665
667,copulagan,auto,clustercentroid,0.25,-1.0,COMPLETE,2025-03-29 21:37:07.671125,2025-03-29 21:37:08.025756,0.354631
668,adasyn,2,tomeklinks,0.0625,-1.0,COMPLETE,2025-03-29 21:37:08.038480,2025-03-29 21:37:08.106130,0.06765
669,gaussiancopula,auto,clustercentroid,0.0625,-1.0,COMPLETE,2025-03-29 21:37:08.119164,2025-03-29 21:37:08.189295,0.070131
670,copulagan,1,instancehardness,0,-1.0,COMPLETE,2025-03-29 21:37:08.203371,2025-03-29 21:37:08.588889,0.385518
671,smote,auto,editednn,auto,-1.0,COMPLETE,2025-03-29 21:37:08.601784,2025-03-29 21:37:08.668841,0.067057
672,ctgan,auto,clustercentroid,0.5,-1.0,COMPLETE,2025-03-29 21:37:08.681655,2025-03-29 21:37:08.782378,0.100723
673,fastml,auto,instancehardness,0.25,-1.0,COMPLETE,2025-03-29 21:37:08.805396,2025-03-29 21:37:09.364201,0.558805
674,gaussiancopula,2,editednn,0.125,-1.0,COMPLETE,2025-03-29 21:37:09.378268,2025-03-29 21:37:09.451052,0.072784
675,copulagan,1,tomeklinks,0.0625,-1.0,COMPLETE,2025-03-29 21:37:09.464183,2025-03-29 21:37:09.824065,0.359882
676,random,2,clustercentroid,0.25,-1.0,COMPLETE,2025-03-29 21:37:09.846709,2025-03-29 21:37:09.929313,0.082604
677,smote,2,random,0.5,-1.0,COMPLETE,2025-03-29 21:37:09.941793,2025-03-29 21:37:10.038823,0.09703
678,random,0.25,tomeklinks,auto,-1.0,COMPLETE,2025-03-29 21:37:10.051474,2025-03-29 21:37:10.133572,0.082098
679,fastml,2,instancehardness,0,-1.0,COMPLETE,2025-03-29 21:37:10.146279,2025-03-29 21:37:10.241129,0.09485
680,tvae,0,condensednn,auto,-1.0,COMPLETE,2025-03-29 21:37:10.253905,2025-03-29 21:37:10.349199,0.095294
681,tvae,0.25,instancehardness,auto,-1.0,COMPLETE,2025-03-29 21:37:10.371965,2025-03-29 21:37:10.467497,0.095532
682,copulagan,auto,editednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:10.491492,2025-03-29 21:37:10.841036,0.349544
683,ctgan,auto,tomeklinks,0.25,-1.0,COMPLETE,2025-03-29 21:37:10.854282,2025-03-29 21:37:10.949065,0.094783
684,adasyn,0.25,onesidedselection,0,-1.0,COMPLETE,2025-03-29 21:37:10.971214,2025-03-29 21:37:11.065988,0.094774
685,gaussiancopula,1,instancehardness,0.125,-1.0,COMPLETE,2025-03-29 21:37:11.079926,2025-03-29 21:37:11.649101,0.569175
686,smote,0.25,condensednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:11.673441,2025-03-29 21:37:11.742466,0.069025
687,gaussiancopula,0.25,nearmiss,auto,-1.0,COMPLETE,2025-03-29 21:37:11.755551,2025-03-29 21:37:11.825600,0.070049
688,copulagan,auto,onesidedselection,0.5,-1.0,COMPLETE,2025-03-29 21:37:11.838727,2025-03-29 21:37:12.194310,0.355583
689,gaussiancopula,0.25,instancehardness,0,-1.0,COMPLETE,2025-03-29 21:37:12.206849,2025-03-29 21:37:12.301844,0.094995
690,gaussiancopula,0.25,clustercentroid,0.25,-1.0,COMPLETE,2025-03-29 21:37:12.314394,2025-03-29 21:37:12.383340,0.068946
691,random,0,random,0.25,-1.0,COMPLETE,2025-03-29 21:37:12.396182,2025-03-29 21:37:12.492179,0.095997
692,adasyn,2,random,auto,-1.0,COMPLETE,2025-03-29 21:37:12.505189,2025-03-29 21:37:12.604384,0.099195
693,copulagan,0.5,random,auto,-1.0,COMPLETE,2025-03-29 21:37:12.617613,2025-03-29 21:37:12.967691,0.350078
694,gaussiancopula,1,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 21:37:12.980566,2025-03-29 21:37:13.050280,0.069714
695,fastml,auto,random,0.25,-1.0,COMPLETE,2025-03-29 21:37:13.063325,2025-03-29 21:37:13.167301,0.103976
696,tvae,2,instancehardness,0.0625,-1.0,COMPLETE,2025-03-29 21:37:13.180774,2025-03-29 21:37:13.280555,0.099781
697,adasyn,0.5,condensednn,0,-1.0,COMPLETE,2025-03-29 21:37:13.303526,2025-03-29 21:37:13.399156,0.09563
698,smote,0.25,editednn,0,-1.0,COMPLETE,2025-03-29 21:37:13.412256,2025-03-29 21:37:13.505579,0.093323
699,smote,0.25,tomeklinks,auto,-1.0,COMPLETE,2025-03-29 21:37:13.518753,2025-03-29 21:37:13.587023,0.06827
700,gaussiancopula,0,tomeklinks,0.125,-1.0,COMPLETE,2025-03-29 21:37:13.599957,2025-03-29 21:37:13.668653,0.068696
701,smote,0,instancehardness,0.5,-1.0,COMPLETE,2025-03-29 21:37:13.681796,2025-03-29 21:37:14.235595,0.553799
702,smote,auto,condensednn,0.25,-1.0,COMPLETE,2025-03-29 21:37:14.259402,2025-03-29 21:37:14.330415,0.071013
703,random,1,editednn,0.125,-1.0,COMPLETE,2025-03-29 21:37:14.343471,2025-03-29 21:37:14.432168,0.088697
704,adasyn,0.5,tomeklinks,0.25,-1.0,COMPLETE,2025-03-29 21:37:14.456300,2025-03-29 21:37:14.524817,0.068517
705,fastml,0.5,random,0.5,-1.0,COMPLETE,2025-03-29 21:37:14.538922,2025-03-29 21:37:14.647101,0.108179
706,adasyn,0.25,editednn,0,-1.0,COMPLETE,2025-03-29 21:37:14.659904,2025-03-29 21:37:14.756751,0.096847
707,random,1,clustercentroid,0,-1.0,COMPLETE,2025-03-29 21:37:14.769811,2025-03-29 21:37:14.880965,0.111154
708,fastml,0.5,random,0,-1.0,COMPLETE,2025-03-29 21:37:14.893582,2025-03-29 21:37:14.992416,0.098834
709,adasyn,1,clustercentroid,auto,-1.0,COMPLETE,2025-03-29 21:37:15.005500,2025-03-29 21:37:15.168499,0.162999
710,gaussiancopula,auto,clustercentroid,0,-1.0,COMPLETE,2025-03-29 21:37:15.191590,2025-03-29 21:37:15.289726,0.098136
711,gaussiancopula,0,instancehardness,auto,-1.0,COMPLETE,2025-03-29 21:37:15.303653,2025-03-29 21:37:15.865655,0.562002
712,gaussiancopula,0,random,auto,-1.0,COMPLETE,2025-03-29 21:37:15.890658,2025-03-29 21:37:15.993996,0.103338
713,smote,0,instancehardness,0.125,-1.0,COMPLETE,2025-03-29 21:37:16.007268,2025-03-29 21:37:16.545627,0.538359
714,fastml,0,onesidedselection,0.5,-1.0,COMPLETE,2025-03-29 21:37:16.570046,2025-03-29 21:37:16.642293,0.072247
715,smote,0.25,editednn,0.125,-1.0,COMPLETE,2025-03-29 21:37:16.655167,2025-03-29 21:37:16.724035,0.068868
716,copulagan,0,nearmiss,0.5,-1.0,COMPLETE,2025-03-29 21:37:16.737205,2025-03-29 21:37:17.092541,0.355336
717,smote,0.25,instancehardness,0.5,-1.0,COMPLETE,2025-03-29 21:37:17.106517,2025-03-29 21:37:17.671931,0.565414
718,tvae,2,condensednn,0.25,-1.0,COMPLETE,2025-03-29 21:37:17.695958,2025-03-29 21:37:17.797245,0.101287
719,adasyn,2,condensednn,0,-1.0,COMPLETE,2025-03-29 21:37:17.820465,2025-03-29 21:37:17.915050,0.094585
720,tvae,0.5,editednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:17.928139,2025-03-29 21:37:18.029287,0.101148
721,copulagan,2,nearmiss,auto,-1.0,COMPLETE,2025-03-29 21:37:18.052337,2025-03-29 21:37:18.431834,0.379497
722,fastml,2,instancehardness,0.0625,-1.0,COMPLETE,2025-03-29 21:37:18.444648,2025-03-29 21:37:19.015963,0.571315
723,adasyn,1,condensednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:19.029647,2025-03-29 21:37:19.102288,0.072641
724,tvae,1,onesidedselection,0.0625,-1.0,COMPLETE,2025-03-29 21:37:19.115208,2025-03-29 21:37:19.217155,0.101947
725,ctgan,0.25,instancehardness,0.0625,-1.0,COMPLETE,2025-03-29 21:37:19.240148,2025-03-29 21:37:19.343441,0.103293
726,tvae,0,tomeklinks,0.5,-1.0,COMPLETE,2025-03-29 21:37:19.366460,2025-03-29 21:37:19.468067,0.101607
727,copulagan,auto,condensednn,0,-1.0,COMPLETE,2025-03-29 21:37:19.491414,2025-03-29 21:37:19.888779,0.397365
728,tvae,0.5,editednn,0.125,-1.0,COMPLETE,2025-03-29 21:37:19.911681,2025-03-29 21:37:20.012961,0.10128
729,tvae,2,onesidedselection,0.5,-1.0,COMPLETE,2025-03-29 21:37:20.035613,2025-03-29 21:37:20.137662,0.102049
730,smote,2,onesidedselection,0.5,-1.0,COMPLETE,2025-03-29 21:37:20.160667,2025-03-29 21:37:20.230060,0.069393
731,ctgan,0,tomeklinks,0.25,-1.0,COMPLETE,2025-03-29 21:37:20.242582,2025-03-29 21:37:20.342691,0.100109
732,fastml,auto,random,0.5,-1.0,COMPLETE,2025-03-29 21:37:20.364929,2025-03-29 21:37:20.470735,0.105806
733,ctgan,1,instancehardness,0.125,-1.0,COMPLETE,2025-03-29 21:37:20.483742,2025-03-29 21:37:20.586179,0.102437
734,fastml,0.25,clustercentroid,0.25,-1.0,COMPLETE,2025-03-29 21:37:20.609177,2025-03-29 21:37:20.683626,0.074449
735,gaussiancopula,2,onesidedselection,0.0625,-1.0,COMPLETE,2025-03-29 21:37:20.696863,2025-03-29 21:37:20.769815,0.072952
736,tvae,2,clustercentroid,0.25,-1.0,COMPLETE,2025-03-29 21:37:20.782922,2025-03-29 21:37:20.882912,0.09999
737,copulagan,auto,clustercentroid,0.5,-1.0,COMPLETE,2025-03-29 21:37:20.906119,2025-03-29 21:37:21.264261,0.358142
738,gaussiancopula,auto,tomeklinks,0.25,-1.0,COMPLETE,2025-03-29 21:37:21.277128,2025-03-29 21:37:21.347343,0.070215
739,ctgan,1,condensednn,0.25,-1.0,COMPLETE,2025-03-29 21:37:21.360220,2025-03-29 21:37:21.461334,0.101114
740,ctgan,1,condensednn,0.125,-1.0,COMPLETE,2025-03-29 21:37:21.484016,2025-03-29 21:37:21.582524,0.098508
741,smote,2,condensednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:21.605109,2025-03-29 21:37:21.674014,0.068905
742,fastml,2,tomeklinks,0,-1.0,COMPLETE,2025-03-29 21:37:21.687265,2025-03-29 21:37:21.792702,0.105437
743,smote,1,clustercentroid,0.25,-1.0,COMPLETE,2025-03-29 21:37:21.806275,2025-03-29 21:37:21.876685,0.07041
744,smote,auto,onesidedselection,0.25,-1.0,COMPLETE,2025-03-29 21:37:21.889955,2025-03-29 21:37:21.959792,0.069837
745,gaussiancopula,0,onesidedselection,auto,-1.0,COMPLETE,2025-03-29 21:37:21.973015,2025-03-29 21:37:22.044070,0.071055
746,ctgan,0.25,clustercentroid,0.5,-1.0,COMPLETE,2025-03-29 21:37:22.057227,2025-03-29 21:37:22.158109,0.100882
747,copulagan,2,editednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:22.181184,2025-03-29 21:37:22.535938,0.354754
748,random,0.5,instancehardness,0.0625,-1.0,COMPLETE,2025-03-29 21:37:22.548747,2025-03-29 21:37:23.128932,0.580185
749,smote,1,instancehardness,0,-1.0,COMPLETE,2025-03-29 21:37:23.153569,2025-03-29 21:37:23.251076,0.097507
750,tvae,1,clustercentroid,0,-1.0,COMPLETE,2025-03-29 21:37:23.263884,2025-03-29 21:37:23.363438,0.099554
751,gaussiancopula,2,onesidedselection,0.125,-1.0,COMPLETE,2025-03-29 21:37:23.386516,2025-03-29 21:37:23.477812,0.091296
752,ctgan,1,condensednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:23.490901,2025-03-29 21:37:23.589755,0.098854
753,fastml,auto,random,0,-1.0,COMPLETE,2025-03-29 21:37:23.612338,2025-03-29 21:37:23.710408,0.09807
754,adasyn,0,condensednn,0.125,-1.0,COMPLETE,2025-03-29 21:37:23.723424,2025-03-29 21:37:23.787200,0.063776
755,random,0,instancehardness,0.5,-1.0,COMPLETE,2025-03-29 21:37:23.800175,2025-03-29 21:37:24.361868,0.561693
756,ctgan,0,tomeklinks,0.5,-1.0,COMPLETE,2025-03-29 21:37:24.375381,2025-03-29 21:37:24.476342,0.100961
757,ctgan,2,condensednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:24.500988,2025-03-29 21:37:24.602404,0.101416
758,ctgan,auto,editednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:24.625231,2025-03-29 21:37:24.725230,0.099999
759,adasyn,0,instancehardness,0.25,-1.0,COMPLETE,2025-03-29 21:37:24.748508,2025-03-29 21:37:25.305852,0.557344
760,gaussiancopula,0.25,random,0.125,-1.0,COMPLETE,2025-03-29 21:37:25.329861,2025-03-29 21:37:25.444834,0.114973
761,random,1,condensednn,0.25,-1.0,COMPLETE,2025-03-29 21:37:25.458943,2025-03-29 21:37:25.548171,0.089228
762,copulagan,2,editednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:25.571021,2025-03-29 21:37:25.937180,0.366159
763,ctgan,0.5,condensednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:25.949967,2025-03-29 21:37:26.053809,0.103842
764,random,0,onesidedselection,0.25,-1.0,COMPLETE,2025-03-29 21:37:26.077984,2025-03-29 21:37:26.144016,0.066032
765,copulagan,0,editednn,auto,-1.0,COMPLETE,2025-03-29 21:37:26.157229,2025-03-29 21:37:26.511763,0.354534
766,random,0,editednn,auto,-1.0,COMPLETE,2025-03-29 21:37:26.524633,2025-03-29 21:37:26.588119,0.063486
767,random,1,clustercentroid,0.0625,-1.0,COMPLETE,2025-03-29 21:37:26.600414,2025-03-29 21:37:26.683161,0.082747
768,tvae,2,condensednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:26.710642,2025-03-29 21:37:26.809761,0.099119
769,tvae,0,onesidedselection,0,-1.0,ERROR,,,0.0
770,smote,0,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 21:37:26.947826,2025-03-29 21:37:27.012209,0.064383
771,adasyn,2,instancehardness,0.5,-1.0,COMPLETE,2025-03-29 21:37:27.025172,2025-03-29 21:37:27.576936,0.551764
772,gaussiancopula,auto,editednn,auto,-1.0,COMPLETE,2025-03-29 21:37:27.590989,2025-03-29 21:37:27.668086,0.077097
773,ctgan,1,editednn,0,-1.0,COMPLETE,2025-03-29 21:37:27.681659,2025-03-29 21:37:27.790702,0.109043
774,gaussiancopula,2,tomeklinks,0.0625,-1.0,COMPLETE,2025-03-29 21:37:27.814999,2025-03-29 21:37:27.889021,0.074022
775,ctgan,2,nearmiss,0,-1.0,COMPLETE,2025-03-29 21:37:27.902135,2025-03-29 21:37:28.007874,0.105739
776,tvae,0.25,condensednn,0,-1.0,COMPLETE,2025-03-29 21:37:28.030579,2025-03-29 21:37:28.131348,0.100769
777,adasyn,auto,tomeklinks,auto,-1.0,COMPLETE,2025-03-29 21:37:28.156933,2025-03-29 21:37:28.229885,0.072952
778,gaussiancopula,0,random,0,-1.0,ERROR,,,0.0
779,tvae,0.5,tomeklinks,0.25,-1.0,COMPLETE,2025-03-29 21:37:28.356338,2025-03-29 21:37:28.462616,0.106278
780,smote,1,condensednn,0,-1.0,COMPLETE,2025-03-29 21:37:28.485271,2025-03-29 21:37:28.586637,0.101366
781,random,2,random,0.5,-1.0,COMPLETE,2025-03-29 21:37:28.600017,2025-03-29 21:37:28.725177,0.12516
782,gaussiancopula,1,clustercentroid,0.0625,-1.0,COMPLETE,2025-03-29 21:37:28.739852,2025-03-29 21:37:28.815708,0.075856
783,copulagan,0.5,random,0.25,-1.0,COMPLETE,2025-03-29 21:37:28.829152,2025-03-29 21:37:29.208407,0.379255
784,tvae,2,onesidedselection,0.125,-1.0,COMPLETE,2025-03-29 21:37:29.221748,2025-03-29 21:37:29.321112,0.099364
785,fastml,0.25,onesidedselection,0.5,-1.0,COMPLETE,2025-03-29 21:37:29.344043,2025-03-29 21:37:29.417061,0.073018
786,ctgan,2,clustercentroid,0.125,-1.0,COMPLETE,2025-03-29 21:37:29.430343,2025-03-29 21:37:29.531821,0.101478
787,fastml,1,nearmiss,0.125,-1.0,COMPLETE,2025-03-29 21:37:29.544825,2025-03-29 21:37:29.619630,0.074805
788,random,1,nearmiss,auto,-1.0,COMPLETE,2025-03-29 21:37:29.633124,2025-03-29 21:37:29.718395,0.085271
789,fastml,0.25,onesidedselection,auto,-1.0,COMPLETE,2025-03-29 21:37:29.740929,2025-03-29 21:37:29.813586,0.072657
790,ctgan,0,condensednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:29.826862,2025-03-29 21:37:29.929016,0.102154
791,gaussiancopula,0.5,clustercentroid,0,-1.0,COMPLETE,2025-03-29 21:37:29.951982,2025-03-29 21:37:30.052612,0.10063
792,ctgan,0.25,tomeklinks,0.5,-1.0,COMPLETE,2025-03-29 21:37:30.065879,2025-03-29 21:37:30.170768,0.104889
793,gaussiancopula,0,condensednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:30.193459,2025-03-29 21:37:30.268229,0.07477
794,gaussiancopula,auto,nearmiss,auto,-1.0,COMPLETE,2025-03-29 21:37:30.282058,2025-03-29 21:37:30.359197,0.077139
795,ctgan,auto,condensednn,0.125,-1.0,COMPLETE,2025-03-29 21:37:30.372414,2025-03-29 21:37:30.475633,0.103219
796,ctgan,1,tomeklinks,auto,-1.0,COMPLETE,2025-03-29 21:37:30.498779,2025-03-29 21:37:30.599844,0.101065
797,random,auto,tomeklinks,0.25,-1.0,COMPLETE,2025-03-29 21:37:30.622660,2025-03-29 21:37:30.709566,0.086906
798,random,auto,nearmiss,0.0625,-1.0,COMPLETE,2025-03-29 21:37:30.731936,2025-03-29 21:37:30.816582,0.084646
799,random,2,nearmiss,auto,-1.0,COMPLETE,2025-03-29 21:37:30.839788,2025-03-29 21:37:30.927075,0.087287
800,random,auto,random,0.25,-1.0,COMPLETE,2025-03-29 21:37:30.950107,2025-03-29 21:37:31.067060,0.116953
801,copulagan,2,random,0.5,-1.0,COMPLETE,2025-03-29 21:37:31.081164,2025-03-29 21:37:31.434339,0.353175
802,fastml,0.25,condensednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:31.447153,2025-03-29 21:37:31.519292,0.072139
803,adasyn,0.25,nearmiss,0.25,-1.0,COMPLETE,2025-03-29 21:37:31.532112,2025-03-29 21:37:31.601989,0.069877
804,ctgan,0,nearmiss,0,-1.0,ERROR,,,0.0
805,smote,0.5,editednn,auto,-1.0,COMPLETE,2025-03-29 21:37:31.737206,2025-03-29 21:37:31.807896,0.07069
806,smote,0.5,random,0,-1.0,COMPLETE,2025-03-29 21:37:31.820744,2025-03-29 21:37:31.945315,0.124571
807,gaussiancopula,0.5,editednn,0.0625,-1.0,COMPLETE,2025-03-29 21:37:31.958561,2025-03-29 21:37:32.032048,0.073487
808,tvae,0.25,clustercentroid,0.5,-1.0,COMPLETE,2025-03-29 21:37:32.045521,2025-03-29 21:37:32.149642,0.104121
809,random,2,random,0,-1.0,COMPLETE,2025-03-29 21:37:32.172210,2025-03-29 21:37:32.283260,0.11105
810,adasyn,auto,nearmiss,0.125,-1.0,COMPLETE,2025-03-29 21:37:32.296191,2025-03-29 21:37:32.366995,0.070804
811,adasyn,1,onesidedselection,auto,-1.0,COMPLETE,2025-03-29 21:37:32.380270,2025-03-29 21:37:32.455429,0.075159
812,tvae,0.25,nearmiss,0.5,-1.0,COMPLETE,2025-03-29 21:37:32.468817,2025-03-29 21:37:32.577520,0.108703
813,random,auto,nearmiss,0,-1.0,COMPLETE,2025-03-29 21:37:32.601415,2025-03-29 21:37:32.717886,0.116471
814,tvae,1,condensednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:32.730864,2025-03-29 21:37:32.833748,0.102884
815,gaussiancopula,auto,tomeklinks,0.0625,-1.0,COMPLETE,2025-03-29 21:37:32.857159,2025-03-29 21:37:32.932007,0.074848
816,gaussiancopula,0,condensednn,0.25,-1.0,COMPLETE,2025-03-29 21:37:32.945305,2025-03-29 21:37:33.018835,0.07353
817,adasyn,0,onesidedselection,0.5,-1.0,COMPLETE,2025-03-29 21:37:33.032046,2025-03-29 21:37:33.098927,0.066881
818,gaussiancopula,1,editednn,0.25,-1.0,COMPLETE,2025-03-29 21:37:33.111699,2025-03-29 21:37:33.184671,0.072972
819,gaussiancopula,auto,editednn,0.5,-1.0,COMPLETE,2025-03-29 21:37:33.198607,2025-03-29 21:37:33.272482,0.073875
820,gaussiancopula,2,random,0.5,-1.0,COMPLETE,2025-03-29 21:37:33.285364,2025-03-29 21:37:33.394297,0.108933
821,copulagan,0.25,onesidedselection,0.125,-1.0,COMPLETE,2025-03-29 21:37:33.407587,2025-03-29 21:37:33.774957,0.36737
822,ctgan,auto,nearmiss,0.125,-1.0,COMPLETE,2025-03-29 21:37:33.797667,2025-03-29 21:37:33.902003,0.104336
823,adasyn,auto,onesidedselection,0.25,-1.0,COMPLETE,2025-03-29 21:37:33.924687,2025-03-29 21:37:33.998666,0.073979
