trial_id,oversampling_method,oversampling_threshold,undersampling_method,undersampling_threshold,value,state,start_time,complete_time,total_time
1246,copulagan,0.25,random,0.0625,0.9935066489688338,COMPLETE,2025-03-29 11:21:55.766366,2025-03-29 11:22:12.861383,17.095017
1247,smote,0.25,clustercentroid,0.0625,0.9935066489688338,COMPLETE,2025-03-29 11:22:12.883157,2025-03-29 11:22:34.596010,21.712853
1248,copulagan,0.25,editednn,0.125,0.9783033686864364,COMPLETE,2025-03-29 11:22:34.618823,2025-03-29 11:22:52.152432,17.533609
1249,ctgan,2,tomeklinks,0.5,0.982663952192812,COMPLETE,2025-03-29 11:22:52.176560,2025-03-29 11:23:11.840764,19.664204
1250,smote,0.25,onesidedselection,0.5,0.9804990292603718,COMPLETE,2025-03-29 11:23:11.853029,2025-03-29 11:23:24.595897,12.742868
1251,adasyn,0.5,nearmiss,0.0625,-1.0,COMPLETE,2025-03-29 11:23:24.618379,2025-03-29 11:23:24.695549,0.07717
1252,tvae,1,instancehardness,0,0.9869457197202036,COMPLETE,2025-03-29 11:23:24.707057,2025-03-29 11:23:40.951088,16.244031
1253,tvae,0,onesidedselection,0.125,0.9783357579867517,COMPLETE,2025-03-29 11:23:40.973565,2025-03-29 11:23:54.180483,13.206918
1254,adasyn,auto,clustercentroid,0.5,-1.0,COMPLETE,2025-03-29 11:23:54.202905,2025-03-29 11:23:54.279906,0.077001
1255,copulagan,0,editednn,0.0625,0.9784313187068703,COMPLETE,2025-03-29 11:23:54.292292,2025-03-29 11:24:08.833687,14.541395
1256,adasyn,auto,tomeklinks,auto,-1.0,COMPLETE,2025-03-29 11:24:08.856099,2025-03-29 11:24:08.930395,0.074296
1257,adasyn,1,editednn,0,-1.0,COMPLETE,2025-03-29 11:24:08.941699,2025-03-29 11:24:09.014558,0.072859
1258,smote,0,condensednn,0.0625,0.6203396548154443,COMPLETE,2025-03-29 11:24:09.026667,2025-03-29 11:24:20.600607,11.57394
1259,tvae,0,clustercentroid,0.0625,0.9891626891626891,COMPLETE,2025-03-29 11:24:20.622194,2025-03-29 11:24:41.972124,21.34993
1260,adasyn,0.5,random,0.0625,-1.0,COMPLETE,2025-03-29 11:24:41.993599,2025-03-29 11:24:42.067637,0.074038
1261,ctgan,0.25,condensednn,0.5,0.6282040340090724,COMPLETE,2025-03-29 11:24:42.079094,2025-03-29 11:24:55.093606,13.014512
1262,smote,0.25,condensednn,0.125,0.613993656688675,COMPLETE,2025-03-29 11:24:55.115133,2025-03-29 11:25:06.510781,11.395648
1263,smote,0,instancehardness,0.125,0.9763580747443754,COMPLETE,2025-03-29 11:25:06.532847,2025-03-29 11:25:22.493090,15.960243
1264,copulagan,0.5,random,0.0625,0.9935066489688338,COMPLETE,2025-03-29 11:25:22.516120,2025-03-29 11:25:39.805902,17.289782
1265,copulagan,0.25,nearmiss,0.0625,0.9848362611804578,COMPLETE,2025-03-29 11:25:39.828129,2025-03-29 11:25:55.302204,15.474075
1266,gaussiancopula,auto,instancehardness,0.5,0.9848435926094576,COMPLETE,2025-03-29 11:25:55.323947,2025-03-29 11:26:11.348587,16.02464
1267,ctgan,0,tomeklinks,0,-1.0,ERROR,,,0.0
1268,fastml,0,condensednn,0.5,0.6203396548154443,COMPLETE,2025-03-29 11:26:26.093641,2025-03-29 11:26:38.123929,12.030288
1269,adasyn,2,nearmiss,0.125,-1.0,COMPLETE,2025-03-29 11:26:38.145571,2025-03-29 11:26:38.220581,0.07501
1270,gaussiancopula,1,onesidedselection,0,0.9913421468043316,COMPLETE,2025-03-29 11:26:38.232970,2025-03-29 11:26:53.022753,14.789783
1271,random,2,instancehardness,0.5,0.9891907860322813,COMPLETE,2025-03-29 11:26:53.045059,2025-03-29 11:27:07.371062,14.326003
1272,random,0.5,tomeklinks,0.125,0.9848926054293577,COMPLETE,2025-03-29 11:27:07.393717,2025-03-29 11:27:23.128920,15.735203
1273,copulagan,0.5,nearmiss,0.25,0.9848362611804578,COMPLETE,2025-03-29 11:27:23.151059,2025-03-29 11:27:38.724470,15.573411
1274,adasyn,0.5,condensednn,0.25,-1.0,COMPLETE,2025-03-29 11:27:38.746722,2025-03-29 11:27:38.824281,0.077559
1275,ctgan,0.25,condensednn,0.0625,0.6282040340090724,COMPLETE,2025-03-29 11:27:38.836859,2025-03-29 11:27:51.815500,12.978641
1276,smote,2,tomeklinks,0.25,0.9805547907596056,COMPLETE,2025-03-29 11:27:51.837650,2025-03-29 11:28:07.757036,15.919386
1277,ctgan,1,editednn,0.5,0.9805539716227228,COMPLETE,2025-03-29 11:28:07.774926,2025-03-29 11:28:24.023136,16.24821
1278,smote,2,editednn,0.125,0.9848822012062426,COMPLETE,2025-03-29 11:28:24.045038,2025-03-29 11:28:38.678140,14.633102
1279,ctgan,0,condensednn,auto,0.6203396548154443,COMPLETE,2025-03-29 11:28:38.700279,2025-03-29 11:28:50.426684,11.726405
1280,smote,0,random,0.5,0.993502999650116,COMPLETE,2025-03-29 11:28:50.449586,2025-03-29 11:29:06.196277,15.746691
1281,ctgan,0.5,editednn,0.5,0.9805539716227228,COMPLETE,2025-03-29 11:29:06.218495,2025-03-29 11:29:22.294718,16.076223
1282,fastml,1,onesidedselection,0,0.9847832082520709,COMPLETE,2025-03-29 11:29:22.316185,2025-03-29 11:29:37.678534,15.362349
1283,adasyn,0.25,editednn,0.25,-1.0,COMPLETE,2025-03-29 11:29:37.699925,2025-03-29 11:29:37.775725,0.0758
1284,gaussiancopula,0.25,instancehardness,0.0625,0.9848435926094576,COMPLETE,2025-03-29 11:29:37.788348,2025-03-29 11:29:53.899213,16.110865
1285,gaussiancopula,2,instancehardness,auto,0.9848435926094576,COMPLETE,2025-03-29 11:29:53.921111,2025-03-29 11:30:09.942596,16.021485
1286,smote,0.25,instancehardness,0.25,0.9870488319531496,COMPLETE,2025-03-29 11:30:09.960454,2025-03-29 11:30:26.321103,16.360649
1287,ctgan,0,tomeklinks,0.0625,0.984768810218344,COMPLETE,2025-03-29 11:30:26.344329,2025-03-29 11:30:41.933670,15.589341
1288,random,2,instancehardness,0.125,0.9891907860322813,COMPLETE,2025-03-29 11:30:41.955379,2025-03-29 11:30:56.147258,14.191879
1289,fastml,0.5,nearmiss,0.125,0.9848225341252012,COMPLETE,2025-03-29 11:30:56.169689,2025-03-29 11:31:11.558382,15.388693
1290,fastml,2,instancehardness,0.5,0.9848239453080575,COMPLETE,2025-03-29 11:31:11.580037,2025-03-29 11:31:27.881902,16.301865
1291,random,1,nearmiss,0.5,0.984870501399427,COMPLETE,2025-03-29 11:31:27.903983,2025-03-29 11:31:43.394074,15.490091
1292,ctgan,2,tomeklinks,0.125,0.982663952192812,COMPLETE,2025-03-29 11:31:43.407020,2025-03-29 11:32:03.081022,19.674002
1293,adasyn,0.5,condensednn,auto,-1.0,COMPLETE,2025-03-29 11:32:03.103503,2025-03-29 11:32:03.183348,0.079845
1294,fastml,0.25,condensednn,0.125,0.6002126634042212,COMPLETE,2025-03-29 11:32:03.196193,2025-03-29 11:32:15.999624,12.803431
1295,fastml,0.25,random,0.5,0.991343141164981,COMPLETE,2025-03-29 11:32:16.021355,2025-03-29 11:32:32.348035,16.32668
1296,smote,0.25,condensednn,0.25,0.613993656688675,COMPLETE,2025-03-29 11:32:32.368245,2025-03-29 11:32:43.864106,11.495861
1297,random,0.5,onesidedselection,0.5,0.9783747611716287,COMPLETE,2025-03-29 11:32:43.886359,2025-03-29 11:32:57.120561,13.234202
1298,gaussiancopula,0.5,clustercentroid,0.5,0.9870058877332495,COMPLETE,2025-03-29 11:32:57.142376,2025-03-29 11:33:19.875531,22.733155
1299,ctgan,0,instancehardness,0.0625,0.9763580747443754,COMPLETE,2025-03-29 11:33:19.898620,2025-03-29 11:33:35.125383,15.226763
1300,smote,1,instancehardness,0,0.991343141164981,COMPLETE,2025-03-29 11:33:35.139085,2025-03-29 11:33:52.033063,16.893978
1301,adasyn,auto,editednn,0.5,-1.0,COMPLETE,2025-03-29 11:33:52.055469,2025-03-29 11:33:52.132644,0.077175
1302,smote,auto,instancehardness,auto,0.9870488319531496,COMPLETE,2025-03-29 11:33:52.144357,2025-03-29 11:34:08.536498,16.392141
1303,random,1,nearmiss,0.125,0.984870501399427,COMPLETE,2025-03-29 11:34:08.558395,2025-03-29 11:34:24.009345,15.45095
1304,fastml,0.5,tomeklinks,0.5,0.9827175859688069,COMPLETE,2025-03-29 11:34:24.024770,2025-03-29 11:34:39.333083,15.308313
1305,gaussiancopula,0,random,0.5,0.993502999650116,COMPLETE,2025-03-29 11:34:39.355656,2025-03-29 11:34:55.484481,16.128825
1306,tvae,1,random,0.0625,0.987038663735101,COMPLETE,2025-03-29 11:34:55.497780,2025-03-29 11:35:10.659708,15.161928
1307,ctgan,0,clustercentroid,0.5,0.9891626891626891,COMPLETE,2025-03-29 11:35:10.682304,2025-03-29 11:35:32.424430,21.742126
1308,smote,1,condensednn,0,0.991343141164981,COMPLETE,2025-03-29 11:35:32.446771,2025-03-29 11:35:49.436110,16.989339
1309,random,1,tomeklinks,0.5,0.9848926054293577,COMPLETE,2025-03-29 11:35:49.458188,2025-03-29 11:36:05.046940,15.588752
1310,copulagan,0.5,instancehardness,0,0.9848186793619221,COMPLETE,2025-03-29 11:36:05.059911,2025-03-29 11:36:21.966198,16.906287
1311,random,1,random,auto,0.9891668172659909,COMPLETE,2025-03-29 11:36:21.987576,2025-03-29 11:36:38.876198,16.888622
1312,gaussiancopula,2,onesidedselection,0.125,0.9783653319196244,COMPLETE,2025-03-29 11:36:38.888052,2025-03-29 11:36:53.802594,14.914542
1313,smote,0.5,clustercentroid,0.0625,0.9935066489688338,COMPLETE,2025-03-29 11:36:53.824224,2025-03-29 11:37:16.039432,22.215208
1314,smote,1,nearmiss,0,0.991343141164981,COMPLETE,2025-03-29 11:37:16.061517,2025-03-29 11:37:32.788652,16.727135
1315,fastml,2,editednn,auto,0.971725977129174,COMPLETE,2025-03-29 11:37:32.810768,2025-03-29 11:37:48.375800,15.565032
1316,smote,1,clustercentroid,0.25,0.9935066489688338,COMPLETE,2025-03-29 11:37:48.397412,2025-03-29 11:38:10.381410,21.983998
1317,smote,0.25,instancehardness,0.5,0.9870488319531496,COMPLETE,2025-03-29 11:38:10.403351,2025-03-29 11:38:26.867924,16.464573
1318,fastml,0,onesidedselection,0.5,0.9783357579867517,COMPLETE,2025-03-29 11:38:26.889810,2025-03-29 11:38:40.151931,13.262121
1319,copulagan,0.25,editednn,0.0625,0.9783033686864364,COMPLETE,2025-03-29 11:38:40.174170,2025-03-29 11:38:57.885145,17.710975
1320,copulagan,0.5,onesidedselection,0.0625,0.984768810218344,COMPLETE,2025-03-29 11:38:57.906966,2025-03-29 11:39:15.064301,17.157335
1321,copulagan,0.25,onesidedselection,auto,0.984768810218344,COMPLETE,2025-03-29 11:39:15.086101,2025-03-29 11:39:32.422506,17.336405
1322,ctgan,0.5,instancehardness,0.25,0.9892084292555944,COMPLETE,2025-03-29 11:39:32.444458,2025-03-29 11:39:51.637025,19.192567
1323,random,0,tomeklinks,0.0625,0.984768810218344,COMPLETE,2025-03-29 11:39:51.659223,2025-03-29 11:40:07.040084,15.380861
1324,tvae,0,nearmiss,0.5,0.9892179705155923,COMPLETE,2025-03-29 11:40:07.061912,2025-03-29 11:40:22.744364,15.682452
1325,random,1,instancehardness,0,0.98916403461858,COMPLETE,2025-03-29 11:40:22.765937,2025-03-29 11:40:38.846350,16.080413
1326,random,1,editednn,0,0.98916403461858,COMPLETE,2025-03-29 11:40:38.868855,2025-03-29 11:40:54.883419,16.014564
1327,copulagan,0.25,tomeklinks,0.5,0.9826197196288691,COMPLETE,2025-03-29 11:40:54.905426,2025-03-29 11:41:14.503221,19.597795
1328,gaussiancopula,2,onesidedselection,auto,0.9783653319196244,COMPLETE,2025-03-29 11:41:14.516245,2025-03-29 11:41:29.538446,15.022201
1329,ctgan,2,onesidedselection,0,0.9782971627011856,COMPLETE,2025-03-29 11:41:29.552666,2025-03-29 11:41:47.006216,17.45355
1330,random,0.25,editednn,0,0.98916403461858,COMPLETE,2025-03-29 11:41:47.028679,2025-03-29 11:42:03.157079,16.1284
1331,gaussiancopula,2,nearmiss,auto,0.9806037080590027,COMPLETE,2025-03-29 11:42:03.179512,2025-03-29 11:42:21.152193,17.972681
1332,gaussiancopula,0.5,clustercentroid,0.125,0.9870058877332495,COMPLETE,2025-03-29 11:42:21.174306,2025-03-29 11:42:44.325060,23.150754
1333,smote,1,tomeklinks,auto,0.9805547907596056,COMPLETE,2025-03-29 11:42:44.346820,2025-03-29 11:43:00.451180,16.10436
1334,random,auto,clustercentroid,auto,0.9913285367830823,COMPLETE,2025-03-29 11:43:00.473625,2025-03-29 11:43:22.553722,22.080097
1335,copulagan,2,clustercentroid,0.125,0.9739098244963075,COMPLETE,2025-03-29 11:43:22.575684,2025-03-29 11:43:46.477886,23.902202
1336,ctgan,2,editednn,0.125,0.9805539716227228,COMPLETE,2025-03-29 11:43:46.499982,2025-03-29 11:44:02.582884,16.082902
1337,ctgan,0.25,instancehardness,auto,0.9892084292555944,COMPLETE,2025-03-29 11:44:02.605001,2025-03-29 11:44:21.725308,19.120307
1338,smote,2,clustercentroid,0.25,0.9935066489688338,COMPLETE,2025-03-29 11:44:21.747878,2025-03-29 11:44:43.566543,21.818665
1339,fastml,1,nearmiss,0.25,0.9848225341252012,COMPLETE,2025-03-29 11:44:43.588805,2025-03-29 11:44:58.842420,15.253615
1340,copulagan,auto,tomeklinks,0,0.9848186793619221,COMPLETE,2025-03-29 11:44:58.864309,2025-03-29 11:45:15.611613,16.747304
1341,copulagan,1,editednn,0.5,0.9783033686864364,COMPLETE,2025-03-29 11:45:15.633512,2025-03-29 11:45:33.484850,17.851338
1342,gaussiancopula,1,clustercentroid,0.125,0.9870058877332495,COMPLETE,2025-03-29 11:45:33.507406,2025-03-29 11:45:56.731578,23.224172
1343,smote,0,editednn,0.125,0.9784313187068703,COMPLETE,2025-03-29 11:45:56.743612,2025-03-29 11:46:11.485753,14.742141
1344,ctgan,0.25,condensednn,0.25,0.6282040340090724,COMPLETE,2025-03-29 11:46:11.507609,2025-03-29 11:46:24.687369,13.17976
1345,gaussiancopula,0,clustercentroid,0.25,0.9891626891626891,COMPLETE,2025-03-29 11:46:24.709921,2025-03-29 11:46:46.216368,21.506447
1346,copulagan,2,tomeklinks,0,0.9848186793619221,COMPLETE,2025-03-29 11:46:46.238942,2025-03-29 11:47:03.384594,17.145652
1347,fastml,0.25,clustercentroid,0,0.9847832082520709,COMPLETE,2025-03-29 11:47:03.406419,2025-03-29 11:47:18.577525,15.171106
1348,random,0.25,onesidedselection,0.0625,0.9783747611716287,COMPLETE,2025-03-29 11:47:18.599347,2025-03-29 11:47:31.861914,13.262567
1349,tvae,1,tomeklinks,0.5,0.9805245259790715,COMPLETE,2025-03-29 11:47:31.883902,2025-03-29 11:47:49.836514,17.952612
1350,copulagan,1,clustercentroid,0.5,0.9739098244963075,COMPLETE,2025-03-29 11:47:49.858811,2025-03-29 11:48:13.728375,23.869564
1351,copulagan,auto,random,0.5,0.9935066489688338,COMPLETE,2025-03-29 11:48:13.750442,2025-03-29 11:48:31.270722,17.52028
1352,fastml,0,random,0.5,0.993502999650116,COMPLETE,2025-03-29 11:48:31.292606,2025-03-29 11:48:47.408850,16.116244
1353,ctgan,auto,condensednn,0.125,0.6282040340090724,COMPLETE,2025-03-29 11:48:47.432042,2025-03-29 11:49:00.655013,13.222971
1354,random,0.25,random,0.25,0.9891668172659909,COMPLETE,2025-03-29 11:49:00.676931,2025-03-29 11:49:17.573269,16.896338
1355,ctgan,2,tomeklinks,0.25,0.982663952192812,COMPLETE,2025-03-29 11:49:17.595734,2025-03-29 11:49:37.347440,19.751706
1356,random,0.25,nearmiss,0.25,0.984870501399427,COMPLETE,2025-03-29 11:49:37.369317,2025-03-29 11:49:52.843266,15.473949
1357,random,auto,editednn,0.0625,0.9849285252035781,COMPLETE,2025-03-29 11:49:52.865175,2025-03-29 11:50:09.665973,16.800798
1358,copulagan,0.25,instancehardness,0.125,0.9870257379972729,COMPLETE,2025-03-29 11:50:09.681489,2025-03-29 11:50:28.307496,18.626007
1359,ctgan,0.25,random,0.5,0.9891823765397848,COMPLETE,2025-03-29 11:50:28.322831,2025-03-29 11:50:45.396142,17.073311
1360,random,0.5,editednn,0.25,0.9849285252035781,COMPLETE,2025-03-29 11:50:45.418617,2025-03-29 11:51:02.428140,17.009523
1361,fastml,0.5,random,0.0625,0.991343141164981,COMPLETE,2025-03-29 11:51:02.450065,2025-03-29 11:51:18.663552,16.213487
1362,tvae,2,condensednn,0.0625,0.5908175895849778,COMPLETE,2025-03-29 11:51:18.685711,2025-03-29 11:51:30.134333,11.448622
1363,tvae,0.5,nearmiss,0.25,0.9826747146507947,COMPLETE,2025-03-29 11:51:30.156347,2025-03-29 11:51:46.590809,16.434462
1364,gaussiancopula,0,instancehardness,0,-1.0,ERROR,,,0.0
1365,gaussiancopula,auto,condensednn,0,0.9913421468043316,COMPLETE,2025-03-29 11:52:01.311380,2025-03-29 11:52:16.379901,15.068521
1366,ctgan,0.25,random,auto,0.9891823765397848,COMPLETE,2025-03-29 11:52:16.402648,2025-03-29 11:52:33.517287,17.114639
1367,ctgan,2,onesidedselection,0.5,0.9782982230708627,COMPLETE,2025-03-29 11:52:33.539312,2025-03-29 11:52:49.695253,16.155941
1368,copulagan,0.5,nearmiss,0.5,0.9848362611804578,COMPLETE,2025-03-29 11:52:49.707057,2025-03-29 11:53:05.243292,15.536235
1369,gaussiancopula,1,clustercentroid,0.0625,0.9870058877332495,COMPLETE,2025-03-29 11:53:05.264941,2025-03-29 11:53:28.555778,23.290837
1370,smote,1,onesidedselection,0.125,0.9804990292603718,COMPLETE,2025-03-29 11:53:28.578269,2025-03-29 11:53:41.514627,12.936358
1371,ctgan,0,instancehardness,auto,0.9763580747443754,COMPLETE,2025-03-29 11:53:41.526834,2025-03-29 11:53:57.098802,15.571968
1372,ctgan,0.25,nearmiss,0.0625,0.9891604499066595,COMPLETE,2025-03-29 11:53:57.121289,2025-03-29 11:54:15.703693,18.582404
1373,gaussiancopula,0.5,tomeklinks,0.125,0.9848535303080758,COMPLETE,2025-03-29 11:54:15.725384,2025-03-29 11:54:33.128650,17.403266
1374,random,2,clustercentroid,0.0625,0.9913285367830823,COMPLETE,2025-03-29 11:54:33.150549,2025-03-29 11:54:55.339797,22.189248
1375,ctgan,0.5,condensednn,0.5,0.6282040340090724,COMPLETE,2025-03-29 11:54:55.361753,2025-03-29 11:55:08.477929,13.116176
1376,tvae,0.5,tomeklinks,0,0.9869457197202036,COMPLETE,2025-03-29 11:55:08.499543,2025-03-29 11:55:24.899562,16.400019
1377,adasyn,1,instancehardness,0,-1.0,COMPLETE,2025-03-29 11:55:24.921869,2025-03-29 11:55:25.000247,0.078378
1378,copulagan,0,editednn,0,-1.0,ERROR,,,0.0
1379,ctgan,2,instancehardness,0.0625,0.9892084292555944,COMPLETE,2025-03-29 11:55:39.776501,2025-03-29 11:55:58.742993,18.966492
1380,gaussiancopula,0.25,random,0.125,0.98916403461858,COMPLETE,2025-03-29 11:55:58.765122,2025-03-29 11:56:15.117202,16.35208
1381,fastml,0.5,editednn,auto,0.971725977129174,COMPLETE,2025-03-29 11:56:15.140190,2025-03-29 11:56:31.025548,15.885358
1382,tvae,auto,onesidedselection,0.5,0.9805080849157983,COMPLETE,2025-03-29 11:56:31.047651,2025-03-29 11:56:47.016870,15.969219
1383,fastml,0.25,instancehardness,auto,0.9848239453080575,COMPLETE,2025-03-29 11:56:47.039123,2025-03-29 11:57:03.680509,16.641386
1384,tvae,auto,onesidedselection,0.25,0.9805080849157983,COMPLETE,2025-03-29 11:57:03.702084,2025-03-29 11:57:19.380579,15.678495
1385,copulagan,2,clustercentroid,0.0625,0.9739098244963075,COMPLETE,2025-03-29 11:57:19.402521,2025-03-29 11:57:43.589467,24.186946
1386,fastml,auto,tomeklinks,0,0.9847832082520709,COMPLETE,2025-03-29 11:57:43.611108,2025-03-29 11:57:58.955072,15.343964
1387,gaussiancopula,auto,instancehardness,0.0625,0.9848435926094576,COMPLETE,2025-03-29 11:57:58.979031,2025-03-29 11:58:14.979456,16.000425
1388,ctgan,0,nearmiss,0.0625,0.9892179705155923,COMPLETE,2025-03-29 11:58:15.001188,2025-03-29 11:58:31.010751,16.009563
1389,tvae,2,instancehardness,0,0.9869457197202036,COMPLETE,2025-03-29 11:58:31.032644,2025-03-29 11:58:47.453855,16.421211
1390,random,0,random,auto,0.993502999650116,COMPLETE,2025-03-29 11:58:47.475580,2025-03-29 11:59:03.770764,16.295184
1391,gaussiancopula,2,editednn,0.125,0.9805140860350166,COMPLETE,2025-03-29 11:59:03.792757,2025-03-29 11:59:19.012219,15.219462
1392,ctgan,0.25,editednn,0.0625,0.9805539716227228,COMPLETE,2025-03-29 11:59:19.034259,2025-03-29 11:59:35.260571,16.226312
1393,copulagan,0.5,tomeklinks,0.0625,0.9826197196288691,COMPLETE,2025-03-29 11:59:35.274223,2025-03-29 11:59:54.748151,19.473928
1394,random,2,onesidedselection,0,0.98916403461858,COMPLETE,2025-03-29 11:59:54.770778,2025-03-29 12:00:10.538362,15.767584
1395,tvae,0.5,instancehardness,0.125,0.9826641023852425,COMPLETE,2025-03-29 12:00:10.559871,2025-03-29 12:00:27.301256,16.741385
1396,random,0.25,instancehardness,0,0.98916403461858,COMPLETE,2025-03-29 12:00:27.323232,2025-03-29 12:00:43.510769,16.187537
1397,random,2,editednn,auto,0.9849285252035781,COMPLETE,2025-03-29 12:00:43.534264,2025-03-29 12:01:00.183106,16.648842
1398,random,2,tomeklinks,0,0.98916403461858,COMPLETE,2025-03-29 12:01:00.204917,2025-03-29 12:01:16.149798,15.944881
1399,copulagan,0.5,clustercentroid,0.0625,0.9739098244963075,COMPLETE,2025-03-29 12:01:16.172062,2025-03-29 12:01:40.388437,24.216375
1400,random,1,condensednn,0.125,0.6002264619994727,COMPLETE,2025-03-29 12:01:40.410999,2025-03-29 12:01:52.474200,12.063201
1401,tvae,0.5,instancehardness,0.0625,0.9826641023852425,COMPLETE,2025-03-29 12:01:52.496344,2025-03-29 12:02:09.218392,16.722048
1402,gaussiancopula,0,condensednn,0,-1.0,ERROR,,,0.0
1403,smote,1,instancehardness,0.0625,0.9870488319531496,COMPLETE,2025-03-29 12:02:24.033594,2025-03-29 12:02:40.284587,16.250993
1404,random,1,editednn,auto,0.9849285252035781,COMPLETE,2025-03-29 12:02:40.307982,2025-03-29 12:02:56.997323,16.689341
1405,gaussiancopula,0.25,editednn,0.5,0.9805140860350166,COMPLETE,2025-03-29 12:02:57.019101,2025-03-29 12:03:12.348347,15.329246
1406,random,1,condensednn,0.25,0.6002264619994727,COMPLETE,2025-03-29 12:03:12.370389,2025-03-29 12:03:24.745843,12.375454
1407,smote,2,onesidedselection,auto,0.9804990292603718,COMPLETE,2025-03-29 12:03:24.768499,2025-03-29 12:03:37.838288,13.069789
1408,copulagan,0.25,condensednn,0.0625,0.5906562194317295,COMPLETE,2025-03-29 12:03:37.860264,2025-03-29 12:03:51.423307,13.563043
1409,tvae,0.25,editednn,0.0625,0.9827173545952453,COMPLETE,2025-03-29 12:03:51.445420,2025-03-29 12:04:08.114857,16.669437
1410,tvae,auto,instancehardness,0.5,0.9826641023852425,COMPLETE,2025-03-29 12:04:08.137399,2025-03-29 12:04:25.033106,16.895707
1411,copulagan,1,instancehardness,0.0625,0.9870257379972729,COMPLETE,2025-03-29 12:04:25.054901,2025-03-29 12:04:43.062755,18.007854
1412,adasyn,2,random,0.0625,-1.0,COMPLETE,2025-03-29 12:04:43.085253,2025-03-29 12:04:43.167657,0.082404
1413,random,1,nearmiss,0.0625,0.984870501399427,COMPLETE,2025-03-29 12:04:43.189099,2025-03-29 12:04:58.907575,15.718476
1414,tvae,0.25,condensednn,0.125,0.5908175895849778,COMPLETE,2025-03-29 12:04:58.929627,2025-03-29 12:05:10.307211,11.377584
1415,smote,0.5,condensednn,0.5,0.613993656688675,COMPLETE,2025-03-29 12:05:10.328675,2025-03-29 12:05:21.800925,11.47225
1416,random,0,nearmiss,0.25,0.9892179705155923,COMPLETE,2025-03-29 12:05:21.823728,2025-03-29 12:05:37.688558,15.86483
1417,ctgan,auto,condensednn,0.0625,0.6282040340090724,COMPLETE,2025-03-29 12:05:37.710568,2025-03-29 12:05:50.991479,13.280911
1418,tvae,0.5,instancehardness,auto,0.9826641023852425,COMPLETE,2025-03-29 12:05:51.013455,2025-03-29 12:06:08.012955,16.9995
1419,ctgan,auto,clustercentroid,0.25,0.9782569445361456,COMPLETE,2025-03-29 12:06:08.035212,2025-03-29 12:06:31.621479,23.586267
1420,tvae,1,editednn,0.0625,0.9827173545952453,COMPLETE,2025-03-29 12:06:31.643911,2025-03-29 12:06:48.135163,16.491252
1421,tvae,auto,tomeklinks,0,0.9869457197202036,COMPLETE,2025-03-29 12:06:48.147342,2025-03-29 12:07:04.531516,16.384174
1422,gaussiancopula,1,instancehardness,auto,0.9848435926094576,COMPLETE,2025-03-29 12:07:04.553684,2025-03-29 12:07:20.472662,15.918978
1423,adasyn,0,editednn,0,-1.0,ERROR,,,0.0
1424,copulagan,0.25,editednn,0.25,0.9783033686864364,COMPLETE,2025-03-29 12:07:35.227108,2025-03-29 12:07:53.076499,17.849391
1425,ctgan,1,random,0.125,0.9891823765397848,COMPLETE,2025-03-29 12:07:53.098593,2025-03-29 12:08:10.397287,17.298694
1426,copulagan,auto,instancehardness,0.25,0.9870257379972729,COMPLETE,2025-03-29 12:08:10.426741,2025-03-29 12:08:28.279984,17.853243
1427,ctgan,1,condensednn,0.0625,0.6282040340090724,COMPLETE,2025-03-29 12:08:28.309782,2025-03-29 12:08:41.579907,13.270125
1428,tvae,auto,editednn,auto,0.9827173545952453,COMPLETE,2025-03-29 12:08:41.601625,2025-03-29 12:08:58.337202,16.735577
1429,smote,0,onesidedselection,0.0625,0.9783357579867517,COMPLETE,2025-03-29 12:08:58.359194,2025-03-29 12:09:11.630506,13.271312
1430,random,0,condensednn,0.25,0.6203396548154443,COMPLETE,2025-03-29 12:09:11.652774,2025-03-29 12:09:23.482033,11.829259
1431,ctgan,1,clustercentroid,0.0625,0.9782569445361456,COMPLETE,2025-03-29 12:09:23.504795,2025-03-29 12:09:46.793871,23.289076
1432,copulagan,1,random,0.5,0.9935066489688338,COMPLETE,2025-03-29 12:09:46.815645,2025-03-29 12:10:04.268480,17.452835
1433,fastml,1,onesidedselection,0.5,0.9848589721253914,COMPLETE,2025-03-29 12:10:04.290456,2025-03-29 12:10:19.992009,15.701553
1434,random,auto,random,0.125,0.9891668172659909,COMPLETE,2025-03-29 12:10:20.014003,2025-03-29 12:10:36.960750,16.946747
1435,copulagan,2,instancehardness,0,0.9848186793619221,COMPLETE,2025-03-29 12:10:36.982702,2025-03-29 12:10:53.815267,16.832565
1436,smote,auto,random,0,0.991343141164981,COMPLETE,2025-03-29 12:10:53.837047,2025-03-29 12:11:10.945586,17.108539
1437,copulagan,2,editednn,0,0.9848186793619221,COMPLETE,2025-03-29 12:11:10.967502,2025-03-29 12:11:28.086750,17.119248
1438,copulagan,auto,clustercentroid,0.5,0.9739098244963075,COMPLETE,2025-03-29 12:11:28.108666,2025-03-29 12:11:52.048080,23.939414
1439,tvae,0.5,onesidedselection,0.125,0.9805080849157983,COMPLETE,2025-03-29 12:11:52.060902,2025-03-29 12:12:07.977534,15.916632
1440,tvae,1,editednn,auto,0.9827173545952453,COMPLETE,2025-03-29 12:12:07.999418,2025-03-29 12:12:24.565011,16.565593
1441,tvae,0,onesidedselection,0.5,0.9783357579867517,COMPLETE,2025-03-29 12:12:24.586778,2025-03-29 12:12:37.757585,13.170807
