group1,group2,p_value,reject,test_used,effect_type,effect_value,effect_interpretation
gaussiancopula + random,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0109,negligible
random + onesidedselection,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0187,negligible
gaussiancopula + random,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0112,negligible
random + onesidedselection,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0928,negligible
gaussiancopula + random,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0531,negligible
random + random,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0049,negligible
gaussiancopula + random,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0957,negligible
gaussiancopula + random,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0245,negligible
gaussiancopula + random,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0485,negligible
random + onesidedselection,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0928,negligible
gaussiancopula + random,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0783,negligible
gaussiancopula + random,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0596,negligible
gaussiancopula + random,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1178,negligible
random + onesidedselection,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1024,negligible
gaussiancopula + tomeklinks,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0462,negligible
gaussiancopula + tomeklinks,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0217,negligible
random + onesidedselection,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0942,negligible
random + onesidedselection,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.145,negligible
gaussiancopula + tomeklinks,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0101,negligible
gaussiancopula + random,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0217,negligible
random + onesidedselection,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0014,negligible
random + onesidedselection,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0524,negligible
gaussiancopula + tomeklinks,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.025,negligible
gaussiancopula + random,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0086,negligible
random + onesidedselection,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.126,negligible
random + onesidedselection,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1437,negligible
random + onesidedselection,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0546,negligible
random + onesidedselection,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0674,negligible
random + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.006,negligible
gaussiancopula + random,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0162,negligible
random + random,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.043,negligible
gaussiancopula + onesidedselection,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1424,negligible
gaussiancopula + onesidedselection,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1305,negligible
gaussiancopula + onesidedselection,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1242,negligible
gaussiancopula + onesidedselection,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0335,negligible
gaussiancopula + onesidedselection,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0831,negligible
random + random,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0408,negligible
gaussiancopula + onesidedselection,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1717,small
random + random,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0655,negligible
gaussiancopula + onesidedselection,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1025,negligible
gaussiancopula + onesidedselection,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0662,negligible
gaussiancopula + onesidedselection,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0782,negligible
gaussiancopula + nearmiss,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0351,negligible
gaussiancopula + nearmiss,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0479,negligible
gaussiancopula + nearmiss,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1014,negligible
gaussiancopula + onesidedselection,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0343,negligible
gaussiancopula + random,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0363,negligible
gaussiancopula + onesidedselection,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0448,negligible
random + random,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0385,negligible
random + random,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0983,negligible
gaussiancopula + random,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0227,negligible
random + random,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0346,negligible
gaussiancopula + random,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0172,negligible
gaussiancopula + onesidedselection,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0935,negligible
gaussiancopula + onesidedselection,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0845,negligible
gaussiancopula + onesidedselection,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1072,negligible
gaussiancopula + onesidedselection,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0244,negligible
gaussiancopula + onesidedselection,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0311,negligible
random + random,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0508,negligible
gaussiancopula + onesidedselection,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0569,negligible
gaussiancopula + onesidedselection,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1528,small
gaussiancopula + onesidedselection,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1566,small
gaussiancopula + onesidedselection,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0952,negligible
gaussiancopula + onesidedselection,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0824,negligible
gaussiancopula + nearmiss,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0326,negligible
gaussiancopula + tomeklinks,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0673,negligible
random + nearmiss,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0264,negligible
random + editednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1237,negligible
random + clustercentroid,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0576,negligible
random + editednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0344,negligible
random + clustercentroid,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0237,negligible
random + clustercentroid,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0323,negligible
random + clustercentroid,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0947,negligible
random + clustercentroid,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0758,negligible
random + clustercentroid,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0299,negligible
random + editednn,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1486,small
gaussiancopula + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0151,negligible
random + instancehardness,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0241,negligible
random + instancehardness,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0214,negligible
random + instancehardness,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0557,negligible
random + instancehardness,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0645,negligible
random + clustercentroid,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0531,negligible
random + instancehardness,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1339,negligible
random + clustercentroid,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0138,negligible
random + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0581,negligible
random + condensednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.067,negligible
random + condensednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0369,negligible
random + editednn,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0255,negligible
random + condensednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0638,negligible
random + editednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0203,negligible
random + condensednn,smote + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0941,negligible
random + clustercentroid,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0358,negligible
random + condensednn,random + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0921,negligible
random + clustercentroid,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0059,negligible
random + clustercentroid,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.143,negligible
random + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0306,negligible
random + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0655,negligible
random + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0158,negligible
random + clustercentroid,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0479,negligible
random + clustercentroid,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0066,negligible
gaussiancopula + tomeklinks,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0919,negligible
gaussiancopula + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0184,negligible
random + instancehardness,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0033,negligible
random + nearmiss,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0265,negligible
random + nearmiss,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0349,negligible
random + nearmiss,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0034,negligible
random + nearmiss,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.095,negligible
gaussiancopula + tomeklinks,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.119,negligible
gaussiancopula + tomeklinks,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0258,negligible
gaussiancopula + tomeklinks,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0907,negligible
random + nearmiss,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0634,negligible
gaussiancopula + tomeklinks,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0832,negligible
random + nearmiss,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0602,negligible
gaussiancopula + tomeklinks,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0082,negligible
gaussiancopula + tomeklinks,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1059,negligible
random + nearmiss,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0061,negligible
random + nearmiss,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1238,negligible
random + nearmiss,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0084,negligible
gaussiancopula + tomeklinks,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1029,negligible
gaussiancopula + tomeklinks,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0039,negligible
random + nearmiss,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0588,negligible
random + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0579,negligible
random + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0451,negligible
random + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1285,negligible
random + instancehardness,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1311,negligible
gaussiancopula + tomeklinks,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.024,negligible
gaussiancopula + tomeklinks,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0552,negligible
random + nearmiss,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0785,negligible
random + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0094,negligible
random + instancehardness,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.011,negligible
random + instancehardness,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0706,negligible
random + instancehardness,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0398,negligible
random + instancehardness,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0246,negligible
random + nearmiss,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0682,negligible
random + nearmiss,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0657,negligible
random + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0429,negligible
gaussiancopula + nearmiss,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0056,negligible
gaussiancopula + nearmiss,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.014,negligible
gaussiancopula + nearmiss,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0896,negligible
fastml + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0113,negligible
fastml + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0062,negligible
smote + clustercentroid,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0721,negligible
fastml + tomeklinks,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1365,negligible
fastml + tomeklinks,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0397,negligible
fastml + tomeklinks,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0677,negligible
gaussiancopula + clustercentroid,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0196,negligible
smote + clustercentroid,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.087,negligible
fastml + tomeklinks,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0363,negligible
fastml + tomeklinks,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0633,negligible
fastml + tomeklinks,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0902,negligible
fastml + tomeklinks,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0252,negligible
fastml + tomeklinks,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0397,negligible
fastml + tomeklinks,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0271,negligible
smote + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0184,negligible
fastml + tomeklinks,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0708,negligible
gaussiancopula + clustercentroid,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0272,negligible
gaussiancopula + clustercentroid,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0839,negligible
gaussiancopula + clustercentroid,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1115,negligible
gaussiancopula + clustercentroid,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1346,negligible
random + tomeklinks,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0704,negligible
gaussiancopula + clustercentroid,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0438,negligible
gaussiancopula + clustercentroid,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0654,negligible
gaussiancopula + clustercentroid,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0325,negligible
gaussiancopula + clustercentroid,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0298,negligible
gaussiancopula + clustercentroid,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1547,small
gaussiancopula + clustercentroid,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0258,negligible
gaussiancopula + clustercentroid,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0427,negligible
gaussiancopula + clustercentroid,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0299,negligible
smote + clustercentroid,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1536,small
gaussiancopula + clustercentroid,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0921,negligible
gaussiancopula + clustercentroid,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0234,negligible
gaussiancopula + clustercentroid,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0798,negligible
gaussiancopula + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0415,negligible
fastml + tomeklinks,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0568,negligible
fastml + tomeklinks,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0792,negligible
fastml + random,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1236,negligible
fastml + random,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0529,negligible
smote + condensednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1198,negligible
smote + condensednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0093,negligible
fastml + random,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0579,negligible
smote + condensednn,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.122,negligible
smote + condensednn,smote + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0086,negligible
fastml + random,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0477,negligible
smote + editednn,tvae + editednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0424,negligible
smote + editednn,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1673,small
fastml + random,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0648,negligible
fastml + random,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0465,negligible
smote + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0786,negligible
smote + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0621,negligible
smote + editednn,tvae + condensednn,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0994,negligible
fastml + tomeklinks,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0492,negligible
smote + clustercentroid,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0812,negligible
fastml + random,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0071,negligible
fastml + tomeklinks,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0097,negligible
fastml + tomeklinks,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0337,negligible
fastml + tomeklinks,random + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0251,negligible
fastml + tomeklinks,gaussiancopula + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0131,negligible
fastml + tomeklinks,gaussiancopula + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0042,negligible
smote + clustercentroid,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0267,negligible
smote + clustercentroid,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0947,negligible
fastml + tomeklinks,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0932,negligible
fastml + tomeklinks,gaussiancopula + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0256,negligible
smote + clustercentroid,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1072,negligible
fastml + tomeklinks,gaussiancopula + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0643,negligible
smote + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1486,small
smote + clustercentroid,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0958,negligible
fastml + random,tvae + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0102,negligible
fastml + tomeklinks,gaussiancopula + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0621,negligible
random + tomeklinks,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0239,negligible
gaussiancopula + clustercentroid,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0067,negligible
random + tomeklinks,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1526,small
gaussiancopula + instancehardness,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0055,negligible
gaussiancopula + instancehardness,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0197,negligible
gaussiancopula + instancehardness,tvae + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0045,negligible
gaussiancopula + instancehardness,smote + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1236,negligible
gaussiancopula + instancehardness,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1147,negligible
gaussiancopula + instancehardness,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0239,negligible
gaussiancopula + instancehardness,tvae + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0719,negligible
gaussiancopula + instancehardness,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0897,negligible
gaussiancopula + instancehardness,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1259,negligible
gaussiancopula + instancehardness,random + tomeklinks,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0886,negligible
gaussiancopula + instancehardness,random + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0873,negligible
gaussiancopula + instancehardness,random + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0242,negligible
gaussiancopula + instancehardness,random + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0341,negligible
gaussiancopula + instancehardness,random + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0048,negligible
gaussiancopula + instancehardness,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0086,negligible
random + random,tvae + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0778,negligible
gaussiancopula + instancehardness,tvae + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0567,negligible
gaussiancopula + nearmiss,gaussiancopula + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0574,negligible
gaussiancopula + nearmiss,smote + random,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1207,negligible
gaussiancopula + nearmiss,smote + onesidedselection,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0127,negligible
gaussiancopula + nearmiss,smote + nearmiss,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.0661,negligible
random + random,tvae + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.1282,negligible
gaussiancopula + nearmiss,smote + instancehardness,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,-0.0013,negligible
gaussiancopula + nearmiss,smote + clustercentroid,1.0,False,Kruskal-Wallis + Dunn,Cliff's delta,0.1075,negligible
